file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
billiter_street/north_to_south/004_n00134_S_L.jpg,0.8692,0.0556,0.0262,0.0066,0.0124,0.014,0.0159,1,2,"1,2,3,4,5,6,7|1",0.018,0.018,0.0431,0.038,0.1172,0.6744,0.0913,6,2,"1,2,3,4,5,6,7|6",0.6756,0.1936,0.0489,0.0159,0.0159,0.0297,0.0204,1,3,"1,2,3,4,5,6,7|1,2|1",0.6383,0.2661,0.0594,0.017,0.0103,0.0063,0.0026,1,3,"1,2,3,4,5,6,7|1,2|1",0.346,0.2378,0.1442,0.0681,0.0991,0.0875,0.0172,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.8287,0.053,0.025,0.0081,0.0134,0.025,0.0468,1,2,"1,2,3,4,5,6,7|1",0.7791,0.1534,0.0302,0.0087,0.0067,0.0143,0.0076,1,3,"1,2,3,4,5,6,7|1,2|1",0.1637,0.1275,0.1445,0.0876,0.1855,0.1637,0.1275,5,3,"1,2,3,4,5,6,7|1,3,5,6|5",0.2134,0.1883,0.1662,0.1142,0.1008,0.1883,0.0289,1,4,"1,2,3,4,5,6,7|1,2,3,6|1,2|1",0.8313,0.1125,0.0322,0.0072,0.0056,0.0056,0.0056,1,2,"1,2,3,4,5,6,7|1"
billiter_street/north_to_south/004_n00134_S_R.jpg,0.9533,0.0224,0.0093,0.0024,0.0034,0.0027,0.0064,1,2,"1,2,3,4,5,6,7|1",0.0029,0.0048,0.0188,0.0241,0.0656,0.1784,0.7054,7,3,"1,2,3,4,5,6,7|6,7|7",0.6065,0.2865,0.0498,0.0143,0.0143,0.0162,0.0126,1,3,"1,2,3,4,5,6,7|1,2|1",0.4606,0.3166,0.1165,0.055,0.0294,0.0179,0.004,1,3,"1,2,3,4,5,6,7|1,2|1",0.0307,0.065,0.156,0.1767,0.2571,0.2571,0.0574,5,5,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|5,6|5",0.7298,0.1628,0.0412,0.0118,0.0151,0.0172,0.022,1,3,"1,2,3,4,5,6,7|1,2|1",0.275,0.275,0.1472,0.0788,0.0893,0.1147,0.0199,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0239,0.0946,0.156,0.1376,0.3302,0.2003,0.0574,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.0244,0.0965,0.2043,0.1803,0.2624,0.2043,0.0277,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.5962,0.2816,0.0807,0.018,0.0124,0.0075,0.0035,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/north_to_south/005_n00133_S_L.jpg,0.8913,0.0503,0.0238,0.006,0.0087,0.0087,0.0112,1,2,"1,2,3,4,5,6,7|1",0.0266,0.0301,0.0819,0.0723,0.1733,0.5339,0.0819,6,3,"1,2,3,4,5,6,7|5,6|6",0.7484,0.1474,0.0329,0.0121,0.0137,0.0256,0.0199,1,3,"1,2,3,4,5,6,7|1,2|1",0.551,0.3342,0.0746,0.0214,0.0114,0.0054,0.002,1,3,"1,2,3,4,5,6,7|1,2|1",0.5074,0.2397,0.1132,0.0416,0.0472,0.0416,0.0093,1,3,"1,2,3,4,5,6,7|1,2|1",0.8634,0.0487,0.0203,0.0066,0.0096,0.0179,0.0335,1,2,"1,2,3,4,5,6,7|1",0.6204,0.2014,0.0577,0.0241,0.0241,0.0577,0.0146,1,3,"1,2,3,4,5,6,7|1,2|1",0.132,0.1696,0.1696,0.132,0.1921,0.1496,0.055,2,5,"1,2,3,4,5,6,7|2,3,5,6|2,3,5|2,3|2",0.2882,0.1748,0.1543,0.106,0.106,0.1362,0.0344,1,4,"1,2,3,4,5,6,7|1,2,3|1,3|1",0.8206,0.1111,0.0361,0.0091,0.008,0.008,0.0071,1,2,"1,2,3,4,5,6,7|1"
billiter_street/north_to_south/005_n00133_S_R.jpg,0.9478,0.0253,0.0119,0.0027,0.0044,0.0023,0.0056,1,2,"1,2,3,4,5,6,7|1",0.0028,0.0066,0.0336,0.0431,0.1704,0.2188,0.5248,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4996,0.3434,0.0766,0.022,0.0194,0.022,0.0171,1,3,"1,2,3,4,5,6,7|1,2|1",0.3018,0.2663,0.183,0.111,0.0763,0.0524,0.0091,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0153,0.0324,0.0778,0.0999,0.2395,0.3485,0.1866,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.7536,0.1484,0.0425,0.0095,0.0122,0.0138,0.0201,1,3,"1,2,3,4,5,6,7|1,2|1",0.1116,0.1841,0.2086,0.1434,0.1434,0.1841,0.0249,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,6|3",0.0109,0.0553,0.1502,0.1928,0.2806,0.2476,0.0626,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0147,0.0512,0.1789,0.1578,0.1789,0.3786,0.0399,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.692,0.1983,0.0644,0.0144,0.0144,0.0099,0.0068,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/north_to_south/006_n00132_S_L.jpg,0.781,0.0726,0.0389,0.0162,0.0267,0.0343,0.0303,1,2,"1,2,3,4,5,6,7|1",0.0267,0.0303,0.0823,0.0641,0.1742,0.3689,0.2535,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.5174,0.2769,0.0545,0.0177,0.0292,0.0618,0.0425,1,3,"1,2,3,4,5,6,7|1,2|1",0.3981,0.3981,0.1141,0.0476,0.0255,0.0136,0.003,1,3,"1,2,3,4,5,6,7|1,2|1",0.5492,0.2594,0.0954,0.0273,0.0351,0.0273,0.0061,1,3,"1,2,3,4,5,6,7|1,2|1",0.6858,0.0819,0.0438,0.0161,0.0266,0.0638,0.0819,1,2,"1,2,3,4,5,6,7|1",0.751,0.1479,0.033,0.0107,0.0107,0.033,0.0138,1,3,"1,2,3,4,5,6,7|1,2|1",0.1178,0.1512,0.1512,0.1334,0.1941,0.1713,0.0809,3,4,"1,2,3,4,5,6,7|2,3,5,6|3,5|3",0.322,0.1953,0.1521,0.0923,0.0814,0.1185,0.0385,1,4,"1,2,3,4,5,6,7|1,2,3|1,3|1",0.812,0.1245,0.0315,0.007,0.008,0.008,0.009,1,2,"1,2,3,4,5,6,7|1"
billiter_street/north_to_south/006_n00132_S_R.jpg,0.9477,0.0286,0.0105,0.0027,0.0034,0.0027,0.0044,1,2,"1,2,3,4,5,6,7|1",0.006,0.0112,0.05,0.0567,0.2241,0.3261,0.3261,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4713,0.4159,0.0638,0.0161,0.0111,0.0142,0.0076,1,3,"1,2,3,4,5,6,7|1,2|1",0.5169,0.2767,0.1153,0.0481,0.0257,0.0138,0.0035,1,3,"1,2,3,4,5,6,7|1,2|1",0.0703,0.1023,0.191,0.1488,0.2165,0.2165,0.0547,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.5912,0.3165,0.0428,0.0108,0.0108,0.0139,0.0139,1,3,"1,2,3,4,5,6,7|1,2|1",0.3386,0.3837,0.1246,0.0458,0.0404,0.0588,0.008,2,3,"1,2,3,4,5,6,7|1,2|2",0.0324,0.1281,0.2112,0.1645,0.3072,0.1281,0.0286,5,3,"1,2,3,4,5,6,7|3,4,5|5",0.1206,0.1989,0.2253,0.1367,0.1549,0.1367,0.0269,3,4,"1,2,3,4,5,6,7|2,3,5|2,3|3",0.8349,0.128,0.0252,0.0044,0.003,0.0021,0.0023,1,2,"1,2,3,4,5,6,7|1"
billiter_street/north_to_south/007_n00131_S_F.jpg,0.8296,0.0874,0.0365,0.0092,0.0134,0.0104,0.0134,1,2,"1,2,3,4,5,6,7|1",0.0095,0.0177,0.0545,0.0545,0.1308,0.2157,0.5173,6,3,"1,2,3,4,5,6,7|6,7|6",0.3431,0.3887,0.1114,0.0362,0.0362,0.0526,0.0319,1,3,"1,2,3,4,5,6,7|1,2|1",0.1722,0.284,0.1952,0.1722,0.1045,0.0634,0.0086,2,3,"1,2,3,4,5,6,7|1,2,3,4|2",0.0169,0.0521,0.1251,0.182,0.2648,0.3,0.0591,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.4594,0.2459,0.1025,0.0333,0.0484,0.0622,0.0484,1,3,"1,2,3,4,5,6,7|1,2|1",0.0163,0.0732,0.1756,0.199,0.2255,0.2895,0.021,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|6",0.0026,0.0171,0.0675,0.1113,0.2355,0.44,0.1261,6,3,"1,2,3,4,5,6,7|5,6|6",0.0052,0.0233,0.0922,0.1045,0.152,0.5306,0.0922,6,3,"1,2,3,4,5,6,7|5,6|6",0.5675,0.2681,0.0986,0.0249,0.022,0.0133,0.0056,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/north_to_south/008_n00130_S_L.jpg,0.9413,0.0322,0.0118,0.003,0.0044,0.0023,0.0049,1,2,"1,2,3,4,5,6,7|1",0.001,0.002,0.0099,0.0144,0.0646,0.1207,0.7873,7,2,"1,2,3,4,5,6,7|7",0.458,0.4042,0.062,0.0201,0.0178,0.0201,0.0178,1,3,"1,2,3,4,5,6,7|1,2|1",0.3634,0.2498,0.1717,0.0919,0.0631,0.0492,0.011,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0047,0.0163,0.0644,0.1202,0.2545,0.4197,0.1202,6,3,"1,2,3,4,5,6,7|5,6|6",0.6053,0.2859,0.0497,0.0126,0.0142,0.0161,0.0161,1,3,"1,2,3,4,5,6,7|1,2|1",0.0064,0.0289,0.089,0.1142,0.1883,0.512,0.0611,6,3,"1,2,3,4,5,6,7|5,6|6",0.005,0.0289,0.1009,0.1295,0.3107,0.3107,0.1143,6,3,"1,2,3,4,5,6,7|5,6|6",0.003,0.0154,0.0609,0.0886,0.1656,0.5779,0.0886,6,3,"1,2,3,4,5,6,7|5,6|6",0.5465,0.2925,0.095,0.024,0.0187,0.0165,0.0069,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/north_to_south/008_n00130_S_R.jpg,0.8785,0.0636,0.0301,0.0067,0.0098,0.0046,0.0067,1,2,"1,2,3,4,5,6,7|1",0.0152,0.0221,0.1121,0.099,0.2374,0.2095,0.3048,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3446,0.4425,0.1119,0.0283,0.025,0.0283,0.0194,1,3,"1,2,3,4,5,6,7|1,2|1",0.0834,0.2,0.2,0.2267,0.1558,0.1213,0.0128,4,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|4",0.0041,0.0161,0.0636,0.1347,0.2851,0.4148,0.0817,5,3,"1,2,3,4,5,6,7|5,6|5",0.434,0.2983,0.1097,0.0314,0.0404,0.0457,0.0404,1,3,"1,2,3,4,5,6,7|1,2|1",0.0422,0.1299,0.2426,0.2141,0.189,0.1668,0.0155,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0108,0.0427,0.1316,0.1915,0.217,0.3158,0.0905,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0187,0.0654,0.1776,0.1776,0.2281,0.2929,0.0396,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.5987,0.2828,0.0715,0.0181,0.0141,0.0097,0.0052,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/001_n00130_N_L.jpg,0.438,0.301,0.2069,0.036,0.0117,0.0038,0.0026,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0035,0.0066,0.0294,0.0377,0.1161,0.217,0.5898,7,3,"1,2,3,4,5,6,7|6,7|7",0.2466,0.522,0.1695,0.0378,0.0139,0.0084,0.0019,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.241,0.241,0.1877,0.129,0.1005,0.0887,0.012,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0043,0.0134,0.0466,0.0987,0.2682,0.4422,0.1267,6,3,"1,2,3,4,5,6,7|5,6|6",0.3248,0.417,0.1738,0.0388,0.0235,0.0162,0.0059,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0045,0.0203,0.0802,0.1167,0.1925,0.5232,0.0625,6,3,"1,2,3,4,5,6,7|5,6|6",0.0122,0.0618,0.1679,0.1903,0.2443,0.2443,0.0793,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0033,0.0146,0.0654,0.0839,0.1777,0.5474,0.1078,6,3,"1,2,3,4,5,6,7|5,6|6",0.5163,0.2763,0.1152,0.033,0.0291,0.0227,0.0074,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/001_n00130_N_R.jpg,0.8677,0.0712,0.0336,0.0066,0.0096,0.0046,0.0066,1,2,"1,2,3,4,5,6,7|1",0.001,0.0016,0.008,0.0116,0.0521,0.1103,0.8154,7,2,"1,2,3,4,5,6,7|7",0.2988,0.4927,0.1099,0.0278,0.0245,0.0245,0.0216,1,3,"1,2,3,4,5,6,7|1,2|1",0.1092,0.204,0.204,0.204,0.1402,0.1237,0.0148,3,4,"1,2,3,4,5,6,7|2,3,4|3,4|3",0.0072,0.0196,0.0684,0.1128,0.2706,0.3937,0.1278,5,3,"1,2,3,4,5,6,7|5,6|5",0.5111,0.31,0.0784,0.0175,0.0254,0.0288,0.0288,1,3,"1,2,3,4,5,6,7|1,2|1",0.0072,0.0286,0.0882,0.1132,0.1867,0.5074,0.0687,6,3,"1,2,3,4,5,6,7|5,6|6",0.0044,0.0199,0.0786,0.0891,0.2421,0.3523,0.2137,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0023,0.009,0.0404,0.0519,0.141,0.4921,0.2634,7,3,"1,2,3,4,5,6,7|6,7|7",0.4731,0.3252,0.1196,0.0302,0.0267,0.0183,0.0067,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/002_n00131_N_F.jpg,0.8498,0.079,0.033,0.0074,0.0107,0.0094,0.0107,1,2,"1,2,3,4,5,6,7|1",0.0126,0.0236,0.0933,0.1057,0.2238,0.2536,0.2874,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3569,0.4044,0.1159,0.0332,0.0293,0.0376,0.0228,1,3,"1,2,3,4,5,6,7|1,2|1",0.2722,0.3495,0.1651,0.1135,0.0607,0.0325,0.0064,1,4,"1,2,3,4,5,6,7|1,2,3|1,3|1",0.0076,0.0265,0.0815,0.1726,0.2846,0.3225,0.1047,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.5885,0.2165,0.0703,0.0201,0.0293,0.0376,0.0376,1,3,"1,2,3,4,5,6,7|1,2|1",0.1017,0.244,0.244,0.1677,0.1152,0.1152,0.0121,2,4,"1,2,3,4,5,6,7|2,3,4|2,3|2",0.0105,0.0532,0.1639,0.2105,0.2702,0.2385,0.0532,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0394,0.107,0.1999,0.1764,0.1557,0.2909,0.0307,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.7131,0.2043,0.0517,0.0115,0.009,0.0062,0.0042,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/003_n00132_N_L.jpg,0.9092,0.0453,0.0214,0.0054,0.0079,0.0048,0.0061,1,2,"1,2,3,4,5,6,7|1",0.0091,0.0169,0.0592,0.0522,0.1608,0.2065,0.4953,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3995,0.3995,0.101,0.0289,0.0255,0.0255,0.0199,1,3,"1,2,3,4,5,6,7|1,2|1",0.3833,0.2635,0.1598,0.0855,0.0519,0.0458,0.0102,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0273,0.0579,0.1388,0.1388,0.2593,0.2938,0.0842,5,3,"1,2,3,4,5,6,7|5,6|5",0.6504,0.2111,0.0605,0.0135,0.0196,0.0196,0.0252,1,3,"1,2,3,4,5,6,7|1,2|1",0.0576,0.1381,0.2009,0.1773,0.1773,0.2277,0.0212,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,6|6",0.0142,0.0719,0.1724,0.1724,0.2843,0.2214,0.0634,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.0148,0.0663,0.1801,0.159,0.2313,0.297,0.0516,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.7137,0.2045,0.0517,0.0102,0.009,0.0062,0.0048,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/003_n00132_N_R.jpg,0.8566,0.0621,0.0293,0.0084,0.0157,0.0122,0.0157,1,2,"1,2,3,4,5,6,7|1",0.0274,0.031,0.0843,0.0657,0.1575,0.5498,0.0843,6,3,"1,2,3,4,5,6,7|5,6|6",0.643,0.1842,0.0598,0.022,0.0249,0.0411,0.0249,1,3,"1,2,3,4,5,6,7|1,2|1",0.566,0.303,0.0868,0.0249,0.0117,0.0055,0.002,1,3,"1,2,3,4,5,6,7|1,2|1",0.3283,0.3283,0.1551,0.0646,0.0646,0.0503,0.0087,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.8164,0.067,0.0317,0.0116,0.0169,0.0247,0.0317,1,2,"1,2,3,4,5,6,7|1",0.6439,0.2684,0.0412,0.0118,0.0104,0.0172,0.0072,1,3,"1,2,3,4,5,6,7|1,2|1",0.0597,0.1115,0.1432,0.1115,0.3032,0.1839,0.0869,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.1408,0.1808,0.1808,0.1408,0.1243,0.2049,0.0277,2,3,"1,2,3,4,5,6,7|2,3,6|2",0.6743,0.1705,0.0805,0.0204,0.0231,0.0204,0.0109,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/004_n00133_N_L.jpg,0.9467,0.0286,0.0105,0.0023,0.0039,0.0023,0.0056,1,2,"1,2,3,4,5,6,7|1",0.0012,0.002,0.0101,0.0129,0.0511,0.1227,0.8,7,2,"1,2,3,4,5,6,7|7",0.5633,0.3015,0.0594,0.017,0.017,0.0248,0.017,1,3,"1,2,3,4,5,6,7|1,2|1",0.4501,0.3093,0.1138,0.0538,0.0369,0.0288,0.0073,1,3,"1,2,3,4,5,6,7|1,2|1",0.017,0.0524,0.1424,0.1614,0.266,0.3015,0.0594,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.6746,0.219,0.0431,0.0109,0.014,0.018,0.0204,1,3,"1,2,3,4,5,6,7|1,2|1",0.1116,0.1841,0.2086,0.1434,0.1434,0.1841,0.0249,2,4,"1,2,3,4,5,6,7|2,3,4,5,6|2,6|2",0.0092,0.0468,0.1271,0.144,0.3049,0.2691,0.099,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0113,0.0506,0.1376,0.1559,0.2571,0.3301,0.0574,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.7302,0.1846,0.0529,0.0104,0.0092,0.0072,0.0056,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/004_n00133_N_R.jpg,0.9186,0.0356,0.0148,0.0038,0.007,0.007,0.0131,1,2,"1,2,3,4,5,6,7|1",0.0478,0.0329,0.0696,0.0478,0.13,0.5826,0.0893,6,2,"1,2,3,4,5,6,7|6",0.7427,0.1657,0.0254,0.0093,0.012,0.0224,0.0224,1,3,"1,2,3,4,5,6,7|1,2|1",0.6326,0.2637,0.0667,0.0191,0.0102,0.0055,0.0023,1,3,"1,2,3,4,5,6,7|1,2|1",0.7799,0.1196,0.044,0.0111,0.0183,0.0183,0.0087,1,2,"1,2,3,4,5,6,7|1",0.8717,0.0383,0.0181,0.0059,0.0097,0.0181,0.0383,1,2,"1,2,3,4,5,6,7|1",0.7261,0.143,0.0362,0.0151,0.0194,0.041,0.0194,2,3,"1,2,3,4,5,6,7|1,2|2",0.3012,0.1827,0.1423,0.0761,0.1108,0.1108,0.0761,1,3,"1,2,3,4,5,6,7|1,2|1",0.543,0.1212,0.0833,0.0446,0.0505,0.1069,0.0505,1,2,"1,2,3,4,5,6,7|1",0.8765,0.0815,0.0234,0.0046,0.0041,0.0041,0.0059,1,2,"1,2,3,4,5,6,7|1"
billiter_street/south_to_north/005_n00134_N_L.jpg,0.9162,0.0403,0.019,0.0048,0.0079,0.0048,0.007,1,2,"1,2,3,4,5,6,7|1",0.0014,0.0022,0.0101,0.0129,0.0511,0.1226,0.7997,7,2,"1,2,3,4,5,6,7|7",0.5676,0.3038,0.0598,0.0171,0.0171,0.0194,0.0151,1,3,"1,2,3,4,5,6,7|1,2|1",0.6055,0.1966,0.0929,0.0439,0.0301,0.0235,0.0076,1,3,"1,2,3,4,5,6,7|1,2|1",0.0168,0.0314,0.0855,0.1098,0.2324,0.3831,0.1409,5,3,"1,2,3,4,5,6,7|5,6|5",0.6905,0.1978,0.0441,0.0112,0.0143,0.0184,0.0236,1,3,"1,2,3,4,5,6,7|1,2|1",0.1457,0.1871,0.212,0.1871,0.1001,0.1457,0.0223,6,4,"1,2,3,4,5,6,7|1,2,3,4,6|4,6|6",0.0144,0.0571,0.121,0.121,0.4222,0.1995,0.0648,5,3,"1,2,3,4,5,6,7|5,6|5",0.0091,0.0407,0.1254,0.1421,0.2656,0.341,0.0761,6,3,"1,2,3,4,5,6,7|5,6|6",0.7751,0.1526,0.0437,0.0098,0.0076,0.0059,0.0052,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/005_n00134_N_R.jpg,0.8182,0.0761,0.0407,0.0132,0.0192,0.0192,0.0132,1,2,"1,2,3,4,5,6,7|1",0.0039,0.0082,0.0366,0.0414,0.1276,0.2104,0.572,6,3,"1,2,3,4,5,6,7|6,7|6",0.4051,0.3575,0.1024,0.0377,0.0333,0.0484,0.0157,1,3,"1,2,3,4,5,6,7|1,2|1",0.4839,0.3326,0.108,0.0397,0.0213,0.0114,0.0033,1,3,"1,2,3,4,5,6,7|1,2|1",0.2068,0.2655,0.2343,0.1107,0.0977,0.0761,0.0091,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.5587,0.1814,0.0971,0.0278,0.0357,0.0589,0.0405,1,3,"1,2,3,4,5,6,7|1,2|1",0.3407,0.2653,0.1824,0.1106,0.0407,0.0523,0.008,1,4,"1,2,3,4,5,6,7|1,2,3|1,3|1",0.0384,0.1043,0.1719,0.1948,0.2207,0.2207,0.0492,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.1639,0.1639,0.1857,0.1857,0.1276,0.1446,0.0285,1,4,"1,2,3,4,5,6,7|1,2,3,4,6|1,3,4|1",0.8091,0.1406,0.0314,0.0062,0.0048,0.0042,0.0037,1,2,"1,2,3,4,5,6,7|1"
billiter_street/south_to_north/006_n00135_N_L.jpg,0.9412,0.0284,0.0118,0.003,0.0049,0.0034,0.0072,1,2,"1,2,3,4,5,6,7|1",0.0061,0.0145,0.0651,0.0651,0.2271,0.3305,0.2917,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.6358,0.2651,0.0359,0.0116,0.0132,0.0192,0.0192,1,3,"1,2,3,4,5,6,7|1,2|1",0.5207,0.2787,0.1025,0.0427,0.0259,0.0229,0.0066,1,3,"1,2,3,4,5,6,7|1,2|1",0.0627,0.0553,0.0805,0.071,0.1931,0.3184,0.2188,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.7934,0.1074,0.0308,0.0078,0.0113,0.0145,0.0349,1,2,"1,2,3,4,5,6,7|1",0.2761,0.2437,0.1675,0.0896,0.1016,0.1016,0.02,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.012,0.0692,0.1465,0.1293,0.3514,0.2132,0.0784,6,4,"1,2,3,4,5,6,7|3,5,6|5,6|6",0.0946,0.1376,0.2003,0.1376,0.156,0.2003,0.0737,3,3,"1,2,3,4,5,6,7|3,5,6|3",0.7423,0.1877,0.037,0.0093,0.0082,0.0082,0.0073,1,3,"1,2,3,4,5,6,7|1,2|1"
billiter_street/south_to_north/006_n00135_N_R.jpg,0.9163,0.0403,0.019,0.0042,0.007,0.0042,0.009,1,2,"1,2,3,4,5,6,7|1",0.0035,0.0065,0.0292,0.0331,0.1154,0.1482,0.6642,7,3,"1,2,3,4,5,6,7|6,7|7",0.5567,0.3377,0.0403,0.0116,0.0131,0.0216,0.019,1,3,"1,2,3,4,5,6,7|1,2|1",0.412,0.3635,0.1337,0.0492,0.0263,0.0124,0.0028,1,3,"1,2,3,4,5,6,7|1,2|1",0.4456,0.2703,0.1277,0.047,0.0532,0.047,0.0092,1,3,"1,2,3,4,5,6,7|1,2|1",0.7542,0.1485,0.0331,0.0084,0.0122,0.0177,0.0258,1,3,"1,2,3,4,5,6,7|1,2|1",0.2831,0.2205,0.1717,0.1515,0.0716,0.0919,0.0097,4,4,"1,2,3,4,5,6,7|1,2,3,4|3,4|4",0.033,0.1151,0.1898,0.1675,0.2151,0.1898,0.0897,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.08,0.1319,0.1919,0.1919,0.1694,0.1919,0.0428,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.8259,0.1267,0.0283,0.0056,0.0049,0.0043,0.0043,1,2,"1,2,3,4,5,6,7|1"
