city,file,node_id,street,walk,side,seq,cardinal,nat_built,GVI_eye,GMI,V_sign,SVF,SFV,V_pave,GFAPI,IAS,I_raw,I,Y,D_raw,D,HW_effective,Omega,a,b,c,M,M_local,M_noA,M_local_noA,I_local,D_local,Omega_local
City of London,abchurch_lane/north_to_south/006_n00003_S_L.jpg,n00003,abchurch_lane,north_to_south,L,6,S,0.1497628749723875,0.02909404502541757,0.00973406642728906,0.35489977728285077,0.16167131350681538,0.40851403597243235,0.6073987015894337,0.5089216446858029,0.02321436241034232,0.06286366214169804,0.16169962191035298,0.5339141665828225,0.37984490289519296,0.1415681027735058,,1.0,0.4,0.2,0.4,0.19469914994598106,0.19352497243950414,0.19469914994598106,0.19352497243950414,0.25916022355734186,0.08700384932908764,1.0
City of London,abchurch_lane/north_to_south/006_n00003_S_R.jpg,n00003,abchurch_lane,north_to_south,R,6,S,0.16093939817497313,0.044277717306795195,0.021043346774193544,0.6485271614384086,0.07493490823648948,0.6474713132171696,0.8100183087309761,0.4095087402049427,0.05725884290013061,0.07542015408532063,0.183178702065472,0.7403545221396961,0.4255952972786831,0.24674088511247724,,1.0,0.4,0.2,0.4,0.2728565508674653,0.27481999556705755,0.2728565508674653,0.27481999556705755,0.2891203769576792,0.15915572032433736,1.0
City of London,abchurch_lane/north_to_south/007_n00002_S_L.jpg,n00002,abchurch_lane,north_to_south,L,7,S,0.1533291585527659,0.063155698617072,0.028252804922186032,0.4532558626465662,0.219136734077875,0.6886023665996874,0.6867930805056554,0.5986607142857143,0.028925054704595166,0.08157922069734132,0.19449713106809202,0.6409071650561261,0.4381262831653216,0.28330917422690055,,1.0,0.4,0.2,0.4,0.2869647553576245,0.29011859692819497,0.2869647553576245,0.29011859692819497,0.30454420982998104,0.18594778561717376,1.0
City of London,abchurch_lane/north_to_south/007_n00002_S_R.jpg,n00002,abchurch_lane,north_to_south,R,7,S,0.229335911653178,0.3138158557469528,0.3122478914558122,0.5737381216833272,0.3053547220967013,0.6943148069579975,0.7559509252465966,0.7603650292924741,0.37927832316264265,0.2851332196186477,0.7352838772743174,0.6542327355148745,0.6318647592339044,0.8784647447749064,,1.0,0.4,0.2,0.4,0.7712908977783042,0.7841538135225912,0.7712908977783042,0.7841538135225912,0.8343667169782716,0.8068262881776076,1.0
City of London,abchurch_lane/north_to_south/008_n00001_S_L.jpg,n00001,abchurch_lane,north_to_south,L,8,S,0.1647354701510662,0.05609492988133765,0.04792033744460463,0.6909545068027211,0.305653561827957,0.747163120567376,0.5149186256781194,0.7072901325478645,0.04424869932519445,0.08958357915900284,0.2099881159425933,0.7108213551807133,0.4221524858503928,0.23726867109980546,,1.0,0.4,0.2,0.4,0.2814013258366238,0.28080167923602195,0.2814013258366238,0.28080167923602195,0.3252608101817272,0.152365723658347,1.0
City of London,abchurch_lane/north_to_south/008_n00001_S_R.jpg,n00001,abchurch_lane,north_to_south,R,8,S,0.1498924908598036,0.07478797224363916,0.03595643392960183,0.32729858548585483,0.06898505451427173,0.38707285622179244,0.7102770330652368,0.479875472537247,0.04086550592985113,0.08687896567768154,0.20465466409215283,0.5484621290644585,0.410339337177445,0.20670377986204197,,1.0,0.4,0.2,0.4,0.25025188362754647,0.24866953310008846,0.25025188362754647,0.24866953310008846,0.3181787404077092,0.13086152181157346,1.0
City of London,abchurch_lane/north_to_south/009_n00000_S_L.jpg,n00000,abchurch_lane,north_to_south,L,9,S,0.14143273497917913,0.07531645569620256,0.06569866862098446,0.3803303303303303,0.1723461379595209,0.6772858796296296,0.7118949142156863,0.7404324531190203,0.029673354260497702,0.09414928643212203,0.21922155166380783,0.6284233573334796,0.49400024053173475,0.4775160753782034,,1.0,0.4,0.2,0.4,0.3694868285327254,0.3857763856615513,0.3694868285327254,0.3857763856615513,0.3373981957850676,0.3455971755510332,1.0
City of London,abchurch_lane/north_to_south/009_n00000_S_R.jpg,n00000,abchurch_lane,north_to_south,R,9,S,0.17271980239799686,0.10000000000000002,0.13713369963369962,0.5300361336946703,0.06420158617424243,0.5736695433297375,0.6352031131359149,0.7905708259178695,0.04114747535405091,0.1366178340105655,0.31851905455562207,0.679834696950055,0.48897380480261177,0.45874576700801034,,1.0,0.4,0.2,0.4,0.4289075196060089,0.4343756591489066,0.4289075196060089,0.4343756591489066,0.4587718654349809,0.328749622499942,1.0
City of London,abchurch_lane/south_to_north/001_n00000_N_L.jpg,n00000,abchurch_lane,south_to_north,L,1,N,0.15339150958952422,0.13469149127540928,0.11549408014571949,0.7743998784563962,0.32851054284432485,0.8043891221755649,0.7025813692480359,0.8327386879079545,0.08878531073446327,0.13452569367021766,0.31309449791665106,0.7500928192625453,0.5413684559634846,0.6503383604972377,,1.0,0.4,0.2,0.4,0.4995154489814558,0.5284734346025198,0.4995154489814558,0.5284734346025198,0.4525448903904779,0.5180107026530315,1.0
City of London,abchurch_lane/south_to_north/001_n00000_N_R.jpg,n00000,abchurch_lane,south_to_north,R,1,N,0.18044859713019595,0.04156553398058253,0.03403016418480339,0.13965517241379313,0.43983384720794794,0.7045551298424861,0.20307415155741518,0.3437893411665967,0.016640587385652366,0.08534809843186061,0.20168071130228538,0.4681254850161104,0.1878346933698881,0.009171145713431713,,1.0,0.4,0.2,0.4,0.06932783534320758,0.06657727320133684,0.06932783534320758,0.06657727320133684,0.314206823830601,0.005320081119918814,1.0
City of London,abchurch_lane/south_to_north/002_n00001_N_L.jpg,n00001,abchurch_lane,south_to_north,L,2,N,0.19854703070631533,0.21563970322113643,0.1964622006994888,0.5761893546867641,0.3344274252370532,0.6533308289506636,0.7389050075220288,0.7664394262178668,0.4858211551844119,0.20354964487564683,0.5106473248028266,0.6316975861334582,0.6637218629747691,0.9209865939026646,,1.0,0.4,0.2,0.4,0.6746081619260748,0.728381259192193,0.6746081619260748,0.728381259192193,0.6542772213175324,0.870723966657986,1.0
City of London,abchurch_lane/south_to_north/002_n00001_N_R.jpg,n00001,abchurch_lane,south_to_north,R,2,N,0.14984702358905033,0.020303296152400046,0.02117373865315601,0.4119296933433059,0.24943572381245507,0.7459245742092458,0.3280671790492456,0.3170401854714065,0.0189831490912102,0.06377468613153546,0.1631870108763252,0.6361395145800322,0.22136350453728743,0.015074707822745342,,1.0,0.4,0.2,0.4,0.08261982504366024,0.08029257150942094,0.08261982504366024,0.08029257150942094,0.2612647012924165,0.008766606112095402,1.0
City of London,abchurch_lane/south_to_north/003_n00002_N_L.jpg,n00002,abchurch_lane,south_to_north,L,3,N,0.15388905859690102,0.08024753135842011,0.018285445317616222,0.039494529432150115,0.09458480485375353,0.3283519732613447,0.8843204090328078,0.26683154712833196,0.044494838911479505,0.08414067842431244,0.19935797501758523,0.4244205659465804,0.3985489316908731,0.17920161050028174,,1.0,0.4,0.2,0.4,0.222202782406307,0.22000971273912123,0.222202782406307,0.22000971273912123,0.31109314886908823,0.11202526451430986,1.0
City of London,abchurch_lane/south_to_north/003_n00002_N_R.jpg,n00002,abchurch_lane,south_to_north,R,3,N,0.1535790183556939,0.028519170844059083,0.019500893487927533,0.3398357289527721,0.26793754538852577,0.6554861488321565,0.3157051282051282,0.25202984419574287,0.017675840978593243,0.06719969422922684,0.16887748982095213,0.5757947774654676,0.19513693779315475,0.010221923937942728,,1.0,0.4,0.2,0.4,0.07029028566258232,0.06814281508822566,0.07029028566258232,0.06814281508822566,0.26927471138469056,0.005932267794114542,1.0
City of London,abchurch_lane/south_to_north/004_n00003_N_L.jpg,n00003,abchurch_lane,south_to_north,L,4,N,0.14770670242605272,0.14632136040256807,0.12070114081105839,0.6403952759701133,0.15017567720729916,0.6636503067484663,0.8040340810293861,0.6026698076168041,0.17522404779686326,0.13824306787989304,0.3227673263545794,0.7179566351704267,0.5273093121476844,0.6010014782567823,,1.0,0.4,0.2,0.4,0.48565256261421225,0.5067532870203888,0.48565256261421225,0.5067532870203888,0.46361816009311435,0.46535232720608677,1.0
City of London,abchurch_lane/south_to_north/004_n00003_N_R.jpg,n00003,abchurch_lane,south_to_north,R,4,N,0.14983263295463953,0.023005148005148007,0.01510193558622878,0.3097981421936405,0.04914700255102041,0.32060606060606056,0.21422813381700934,0.18585131894484416,0.021867007672634275,0.06264657218200544,0.16134680708156107,0.5270857334162269,0.14064882014482927,0.004540046242627844,,1.0,0.4,0.2,0.4,0.049012235661458424,0.0475717987950513,0.049012235661458424,0.0475717987950513,0.25866037207697196,0.0026284723011021807,1.0
City of London,abchurch_lane/south_to_north/005_n00004_N_L.jpg,n00004,abchurch_lane,south_to_north,L,5,N,0.15885544734309517,0.04589828373484491,0.02211756162159854,0.4432785230059137,0.03268870135958742,0.6140975166565719,0.83944553590919,0.6269722388655882,0.02672077346106083,0.07562376423317954,0.1835445653219483,0.6748957794342993,0.4977128494119463,0.49142402642980265,,1.0,0.4,0.2,0.4,0.35312340922185065,0.37348922435970716,0.35312340922185065,0.37348922435970716,0.2896228109831834,0.35829774139177334,1.0
City of London,abchurch_lane/south_to_north/005_n00004_N_R.jpg,n00004,abchurch_lane,south_to_north,R,5,N,0.16539970569920578,0.020566037735849047,0.01719964197078805,0.6646355036171396,0.016015200868621033,0.6147019867549669,0.8745751633986928,0.5039927872230808,0.016483847637415616,0.06772179513528095,0.16975868676390182,0.7544407631678285,0.4650172660863964,0.37174429723525454,,1.0,0.4,0.2,0.4,0.31300808670009506,0.3242463182368016,0.31300808670009506,0.3242463182368016,0.27050927144310927,0.2547961761402817,1.0
City of London,abchurch_lane/south_to_north/006_n00005_E_L.jpg,n00005,abchurch_lane,south_to_north,L,6,E,0.15289496051930612,0.03360865850185135,0.021918041874546896,0.6496267445634535,0.013763086695682861,0.3824029126213593,0.9226364760231635,0.6651718983557547,0.01356838858303074,0.06947388696523478,0.17274258719361849,0.6727555234963767,0.5337922543206497,0.6240756842882097,,1.0,0.4,0.2,0.4,0.3789885829193023,0.41403873562285093,0.3789885829193023,0.41403873562285093,0.27467820081466493,0.4896092386544569,1.0
City of London,abchurch_lane/south_to_north/006_n00005_E_R.jpg,n00005,abchurch_lane,south_to_north,R,6,E,0.1588547957268197,0.05427135678391962,0.0191358792552971,0.5711594202898551,0.03239439917579845,0.6077820832180091,0.8921507607192254,0.509198343079922,0.024609595893688274,0.07742067725534547,0.18679797708301565,0.7155157014440219,0.4753195665642785,0.40849112445845404,,1.0,0.4,0.2,0.4,0.33415329743134725,0.3470470528090501,0.33415329743134725,0.3470470528090501,0.29407924792520973,0.28523114040936015,1.0
City of London,abchurch_lane/south_to_north/007_n00006_N_L.jpg,n00006,abchurch_lane,south_to_north,L,7,N,0.1352507837135249,0.027333422951113517,0.0199467531927285,0.1383869413323696,0.05685292119565218,0.5480468749999999,0.8296883933676386,0.5802122347066168,0.04984411116486587,0.06084365328578896,0.1584406905540109,0.543193631712239,0.48658157974637367,0.4498501164784111,,1.0,0.4,0.2,0.4,0.3077264023383994,0.3249571631506486,0.3077264023383994,0.3249571631506486,0.2545334527674615,0.32088032079860096,1.0
City of London,abchurch_lane/south_to_north/007_n00006_N_R.jpg,n00006,abchurch_lane,south_to_north,R,7,N,0.13373739225017298,0.04987834549878345,0.01650791736998632,0.0357502880184332,0.05297433371641221,0.39739682539682536,0.9260786193672099,0.4640257849864837,0.03743996863667546,0.06670788503964757,0.16805075625253962,0.46005759323294876,0.475848124330123,0.41040820576681125,,1.0,0.4,0.2,0.4,0.29378190545679667,0.3068690023421661,0.29378190545679667,0.3068690023421661,0.268115038859627,0.28685027940388574,1.0
City of London,abchurch_lane/south_to_north/008_n00007_N_L.jpg,n00007,abchurch_lane,south_to_north,L,8,N,0.14630570814605873,0.04140151515151517,0.017719019703631322,0.2243044189852701,0.0585477415666095,0.5737674760853569,0.836269744835966,0.44267651052274265,0.031837160751565764,0.06847541433373507,0.17103708318304148,0.5798413845013392,0.4369278053700914,0.27967326039725016,,1.0,0.4,0.2,0.4,0.26580205392015327,0.2703268956144359,0.26580205392015327,0.2703268956144359,0.2722975469535338,0.1832419097903283,1.0
City of London,abchurch_lane/south_to_north/008_n00007_N_R.jpg,n00007,abchurch_lane,south_to_north,R,8,N,0.13181555171620538,0.04395419768403638,0.012971789506316389,0.0625368992797261,0.04565093656214425,0.4549760853568801,0.7992656058751529,0.48803827751196177,0.032481512683703105,0.06291384630218605,0.16178126981610538,0.4906206826914873,0.43992846535693925,0.28883004142998503,,1.0,0.4,0.2,0.4,0.2546697790146991,0.2601498565457915,0.2546697790146991,0.2601498565457915,0.2592758623442673,0.1900745466253546,1.0
City of London,abchurch_lane/south_to_north/009_n00008_N_L.jpg,n00008,abchurch_lane,south_to_north,L,9,N,0.14420515191948505,0.059677045283237695,0.021043346774193544,0.18343594728883125,0.10879713835334064,0.5246766169154228,0.8370421245421246,0.6030907668231612,0.042237095629246525,0.07497518132563877,0.18238110860082102,0.5331051419503045,0.49412332899817746,0.4779767427521335,,1.0,0.4,0.2,0.4,0.3322899611246637,0.3505678110278364,0.3322899611246637,0.3505678110278364,0.28802415207718024,0.3460148593897424,1.0
City of London,abchurch_lane/south_to_north/009_n00008_N_R.jpg,n00008,abchurch_lane,south_to_north,R,9,N,0.13264603454601806,0.05219203798796309,0.015920188920909368,0.055196078431372565,0.04306402439024389,0.4887182814302191,0.8021720148439205,0.5925503610794375,0.06529397473275027,0.06691942048496351,0.16840595184440535,0.5002834451571159,0.4866721168853694,0.450186238061759,,1.0,0.4,0.2,0.4,0.31027235841709716,0.3267320523859637,0.31027235841709716,0.3267320523859637,0.2686134455582735,0.32117633531860224,1.0
City of London,abchurch_yard/north_to_south/001_n00011_S_F.jpg,n00011,abchurch_yard,north_to_south,F,1,S,0.15105406249725556,0.13241321118611382,0.06377841761142104,0.6001109805457632,0.21665074816937277,0.6622228733274734,0.8122523117569352,0.7728968022313031,0.06773789904168954,0.11574856376493013,0.2667808234627454,0.6818943685679546,0.5509623376766426,0.6823158590053786,,1.0,0.4,0.2,0.4,0.4685969424367216,0.5056307023189079,0.4685969424367216,0.5056307023189079,0.3975415934189018,0.5537866294171667,1.0
City of London,abchurch_yard/north_to_south/003_n00009_E_L.jpg,n00009,abchurch_yard,north_to_south,L,3,E,0.15810902460380397,0.023005148005148007,0.01880024737167596,0.45204359673024525,0.20057585549755572,0.5995748299319729,0.35914023372287146,0.317874245263377,0.01328586990351699,0.06663813999354264,0.167933776351619,0.6170141903882208,0.23010011629658847,0.017149327214673122,,1.0,0.4,0.2,0.4,0.08746072777684016,0.0849114263202856,0.08746072777684016,0.0849114263202856,0.2679508384230966,0.009981886878640047,1.0
City of London,abchurch_yard/north_to_south/003_n00009_E_R.jpg,n00009,abchurch_yard,north_to_south,R,3,E,0.15177300368331892,0.054146368777647114,0.028317261985603692,0.4596011987090826,0.26534188034188033,0.7360471070148488,0.5955508474576271,0.35689393939393943,0.04194854448544486,0.07807887814885657,0.1880007503234052,0.6434354751273503,0.33146444377900375,0.07391615652653986,,1.0,0.4,0.2,0.4,0.16552385178652268,0.16135448892966553,0.16552385178652268,0.16135448892966553,0.2957215941333992,0.044087664266053615,1.0
City of London,abchurch_yard/south_to_north/001_n00009_W_L.jpg,n00009,abchurch_yard,south_to_north,L,1,W,0.29066199380006996,0.3263277288497464,0.3475490196078432,0.648460742465399,0.26531485284052025,0.7184128336172629,0.7699795081967213,0.7720999124755942,0.3946690179055887,0.3215129140858865,0.8112503198963156,0.7005195744140471,0.6455828128593013,0.8987800246088997,,1.0,0.4,0.2,0.4,0.8207433491218419,0.826387133473055,0.8207433491218419,0.826387133473055,0.8862960747339078,0.8368929386014663,1.0
City of London,abchurch_yard/south_to_north/001_n00009_W_R.jpg,n00009,abchurch_yard,south_to_north,R,1,W,0.15082577036528313,0.04653063376568597,0.013499025341130602,0.016767493446259312,0.04479634505188168,0.3026928400654334,0.9221901539278132,0.16255144032921806,0.04167306020152425,0.07028514315736657,0.17413818967792272,0.42488799615327033,0.37547155148618516,0.13378179972658394,,1.0,0.4,0.2,0.4,0.18731446493456705,0.1852641301254871,0.18731446493456705,0.1852641301254871,0.27662196886529056,0.08193216956382221,1.0
City of London,abchurch_yard/south_to_north/003_n00011_N_F.jpg,n00011,abchurch_yard,south_to_north,F,3,N,0.140163229218777,0.13500470809792844,0.060069081620805743,0.3161268556005398,0.06754785779398358,0.6769825460064504,0.6533119658119658,0.5899902818270166,0.037547389909594685,0.11174567297917039,0.2574906748881095,0.6418538479376689,0.42694987918285904,0.2505367227818058,,1.0,0.4,0.2,0.4,0.30573164209912096,0.3018959230897066,0.30573164209912096,0.3018959230897066,0.386095708312811,0.1618937458288604,1.0
City of London,adams_court/east_to_west/001_n00012_W_F.jpg,n00012,adams_court,east_to_west,F,1,W,0.14917954278913978,0.34257377842283504,0.2481874447391689,0.4351037437979251,0.23687722419928825,0.7710175275321856,0.759851529359232,0.7647833130822196,0.312425801345469,0.24664692198371457,0.6363977160455654,0.6564146823769408,0.6123535479289735,0.843605488379949,,1.0,0.4,0.2,0.4,0.716775018930386,0.7370921868714444,0.716775018930386,0.7370921868714444,0.7604341578707102,0.7571008946317382,1.0
City of London,adams_court/east_to_west/002_n00013_N_L.jpg,n00013,adams_court,east_to_west,L,2,N,0.17137470077823624,0.24935862195345426,0.22936406316688007,0.7505790807093738,0.47420702110847723,0.7717022509102947,0.770613815019234,0.7653503851619176,0.09169530355097362,0.21669912863285684,0.5499304139349481,0.6826914368370638,0.5425531679107083,0.6543685110455212,,1.0,0.4,0.2,0.4,0.6155976363802821,0.6156899967120475,0.6155976363802821,0.6156899967120475,0.6890512869591676,0.5224460715887297,1.0
City of London,adams_court/east_to_west/002_n00013_N_R.jpg,n00013,adams_court,east_to_west,R,2,N,0.1360398773049787,0.1156634746922025,0.05116552025330271,0.5083823209231438,0.1111239771499151,0.6220481380563124,0.856755126658625,0.7062987958184466,0.12431575914721986,0.1009562907501613,0.23352292965903512,0.6731021606098471,0.5624565605414305,0.7184626111817319,,1.0,0.4,0.2,0.4,0.4523865434394873,0.496836188080991,0.4523865434394873,0.496836188080991,0.3558949253794616,0.5958964041793812,1.0
City of London,adams_court/east_to_west/003_n00014_W_F.jpg,n00014,adams_court,east_to_west,F,3,W,0.19051606050833866,0.33499658819515526,0.37354064375340973,0.6054727458716936,0.11714241148026827,0.6013062547673531,0.8030660377358491,0.6364017437961099,0.11508407517309598,0.2996844308189679,0.7678504425607078,0.6965455297195928,0.5181839522350182,0.5677701792357818,,1.0,0.4,0.2,0.4,0.6673744698104637,0.6248867582565767,0.6673744698104637,0.6248867582565767,0.8571124715904509,0.4315098714928681,1.0
City of London,adams_court/east_to_west/004_n00015_N_F.jpg,n00015,adams_court,east_to_west,F,4,N,0.15132431562054194,0.14132635253054104,0.11917785513011774,0.7677592922690962,0.06343549536707056,0.6195806100217864,0.819236346060899,0.7610587002096435,0.10113960113960115,0.1372761744270669,0.3202363370325516,0.7746348023079374,0.5604782158033812,0.7124213715138354,,1.0,0.4,0.2,0.4,0.5261413325862099,0.5638533887889631,0.5261413325862099,0.5638533887889631,0.4607340873448741,0.5887306417926322,1.0
City of London,adams_court/east_to_west/005_n00016_W_F.jpg,n00016,adams_court,east_to_west,F,5,W,0.5019108748232319,0.6868165249088699,0.7288851351351351,0.7601646172153907,0.277419097720389,0.6513227513227514,0.8514836668376945,0.7890101147857712,0.299551257742384,0.6392041782890789,0.9948850019657308,0.7113560902725843,0.6466816797886166,0.9002697318069831,,1.0,0.4,0.2,0.4,0.8938725977640206,0.8698761549827456,0.8938725977640206,0.8698761549827456,0.9971731130834406,0.8391304449777642,1.0
City of London,adams_court/west_to_east/001_n00015_S_F.jpg,n00015,adams_court,west_to_east,F,1,S,0.15602115366294242,0.18792536085558295,0.1601706543178115,0.64541015625,0.43244920117884283,0.806160137185068,0.7752623175182483,0.7846482181734845,0.20998116760828625,0.16803905627877896,0.405275467628727,0.6730403640854083,0.5899639011000064,0.794041088174311,,1.0,0.4,0.2,0.4,0.5870100527311393,0.6283555085359154,0.5870100527311393,0.6283555085359154,0.5527447467985737,0.6901895628937547,1.0
City of London,adams_court/west_to_east/002_n00016_E_F.jpg,n00016,adams_court,west_to_east,F,2,E,0.15455238329442908,0.15839290442149856,0.14175956030345258,0.6955310798835296,0.33851915874387783,0.780209324452902,0.6962383488681757,0.8167544675136865,0.26706081081081084,0.15156828267312672,0.3586609810650717,0.7124070818641846,0.5933512090642243,0.8022264342388663,,1.0,0.4,0.2,0.4,0.5677250873354417,0.6160696680781698,0.5677250873354417,0.6160696680781698,0.5035293325794088,0.700947802473635,1.0
City of London,adams_court/west_to_east/003_n00014_E_F.jpg,n00014,adams_court,west_to_east,F,3,E,0.19426273523549206,0.28646742292030253,0.3624557913351018,0.6110397396368619,0.5406530089628682,0.7611386138613861,0.8022349025202092,0.8601238019169329,0.6262932428063369,0.28106198316363207,0.7256660569817273,0.61050844817846,0.7628839824144931,0.9809837074359457,,1.0,0.4,0.2,0.4,0.790856661665057,0.8289232878795657,0.790856661665057,0.8289232878795657,0.8275042965295433,0.9675418430479974,1.0
City of London,adams_court/west_to_east/004_n00013_S_L.jpg,n00013,adams_court,west_to_east,L,4,S,0.1448214492413708,0.1706023697075151,0.11613837764144515,0.7789742653768936,0.21167979002624668,0.7437416182387125,0.7838694529232214,0.8181694435369705,0.16305763594920228,0.14385406553011035,0.3376573908578854,0.7703453645297864,0.5883655108031314,0.7900924323880049,,1.0,0.4,0.2,0.4,0.5594982850181681,0.6085039621133639,0.5594982850181681,0.6085039621133639,0.4803967933516646,0.6850396187345359,1.0
City of London,adams_court/west_to_east/004_n00013_S_R.jpg,n00013,adams_court,west_to_east,R,4,S,0.13615408719103686,0.060943739722809497,0.027647085181700042,0.4904795486600846,0.134347723519698,0.6371532642196693,0.836269744835966,0.568502519798416,0.07013201320132012,0.07491497069851547,0.18227339129255338,0.6644283631200185,0.49163475927856737,0.468671441882325,,1.0,0.4,0.2,0.4,0.34445011859478697,0.3626950149528532,0.34445011859478697,0.3626950149528532,0.2878760087701422,0.3376170817868693,1.0
