file,node_id,side,green_eye_level__a2_argmax,green_eye_level__a2_ev,green_eye_level__a2_p4,green_eye_level__a7_argmax,green_eye_level__a7_ev,green_eye_level__a7_p4,vertical_greenery__a2_argmax,vertical_greenery__a2_ev,vertical_greenery__a2_p4,vertical_greenery__a7_argmax,vertical_greenery__a7_ev,vertical_greenery__a7_p4,sky_openness__a2_argmax,sky_openness__a2_ev,sky_openness__a2_p4,sky_openness__a7_argmax,sky_openness__a7_ev,sky_openness__a7_p4,facade_variation__a2_argmax,facade_variation__a2_ev,facade_variation__a2_p4,facade_variation__a7_argmax,facade_variation__a7_ev,facade_variation__a7_p4,walkable_ground__a2_argmax,walkable_ground__a2_ev,walkable_ground__a2_p4,walkable_ground__a7_argmax,walkable_ground__a7_ev,walkable_ground__a7_p4
lexington_avenue/north_to_south/20_n00702_S_R.jpg,n00702,R,1,2.2657539499923587,0.05987860634922981,2,2.3403784539550543,0.0670837014913559,1,1.7687526335939765,0.030491171404719353,3,2.4814731921069324,0.09198290854692459,5,4.457705147564411,0.17229850590229034,6,4.750209929421544,0.19153764843940735,5,4.733516898006201,0.14537355303764343,6,5.452258080476895,0.1314220279455185,6,4.325877293944359,0.14286403357982635,4,4.247844316065311,0.2742489278316498
madison_avenue/north_to_south/34_n00723_S_R.jpg,n00723,R,1,2.320771706290543,0.0654320940375328,2,2.4503272445872426,0.08602642267942429,1,1.812895866110921,0.035350535064935684,3,2.5408709524199367,0.09520348161458969,3,3.160314372740686,0.1647302806377411,2,3.061545022763312,0.16237999498844147,7,4.9872920624911785,0.1373334378004074,6,5.598001048201695,0.09083931893110275,6,4.91638502292335,0.1465633511543274,5,4.65721809444949,0.27299764752388
3rd_avenue/south_to_north/33_n00112_N_L.jpg,n00112,L,1,1.7509127650409937,0.02169833332300186,1,2.0067239440977573,0.03509976342320442,1,1.6034814724698663,0.01954147405922413,1,1.721421331167221,0.02677832916378975,3,3.787461018189788,0.2074299305677414,5,4.27472347766161,0.22267678380012512,7,5.369440948590636,0.10980928689241409,6,5.972883525537327,0.056592293083667755,6,4.481254797428846,0.1488906443119049,4,4.46333266608417,0.2888853847980499
east_34th_street/west_to_east/06_n00272_E_L.jpg,n00272,L,2,2.727480156812817,0.11744984984397888,2,2.876745935762301,0.1605025827884674,1,2.242618001997471,0.07169979065656662,3,3.40004746359773,0.2977199852466583,3,3.2636162601411343,0.16634584963321686,2,3.2332526417449117,0.16740208864212036,5,4.508014738559723,0.17155221104621887,6,5.051862082444131,0.17589522898197174,3,3.9955249428749084,0.16986669600009918,4,4.161421870812774,0.3317650258541107
madison_avenue/south_to_north/17_n00739_N_R.jpg,n00739,R,1,1.9793328754603863,0.030893104150891304,1,2.0432328563183546,0.03314821422100067,1,1.8486162405461073,0.03663429617881775,1,2.425084847956896,0.09775738418102264,3,3.441471440717578,0.17383481562137604,2,3.523228324018419,0.18412986397743225,3,4.405872114002705,0.13748161494731903,6,5.321049673948437,0.1222253367304802,3,4.141017530113459,0.15979231894016266,4,4.209737164899707,0.2746599018573761
east_39th_street/west_to_east/46_n00547_E_L.jpg,n00547,L,1,1.7793518104590476,0.032391663640737534,2,2.073619529604912,0.042030829936265945,1,1.433602785866242,0.012044254690408707,2,1.715641313814558,0.013997694477438927,5,4.852127848193049,0.17080533504486084,6,5.74964000901673,0.06417357921600342,3,3.94855634868145,0.16595609486103058,6,4.658359710127115,0.16857396066188812,3,3.781414506956935,0.18839426338672638,4,4.180212428793311,0.26515063643455505
tunnel_approach_street/south_to_north/04_n00159_N_R.jpg,n00159,R,1,1.6699497466906905,0.023096643388271332,1,1.7824518978595734,0.023768620565533638,1,1.2661696968134493,0.007015123963356018,1,1.357123707421124,0.011381207033991814,1,2.136644782498479,0.06462610512971878,1,2.0362803735770285,0.05824795365333557,1,2.6263737492263317,0.11244494467973709,5,4.06522873789072,0.2174162119626999,6,4.408147059381008,0.13851946592330933,4,4.297959768213332,0.36670196056365967
east_42nd_street/west_to_east/35_n00675_E_R.jpg,n00675,R,1,2.2502293498255312,0.06465304642915726,2,2.4830513442866504,0.08631785213947296,1,1.843851319514215,0.032385218888521194,3,2.5984560986980796,0.10516249388456345,3,3.9298871364444494,0.22193366289138794,4,4.40577376075089,0.25434383749961853,7,4.838443744927645,0.13458140194416046,6,5.588832495035604,0.09882282465696335,3,4.119657143950462,0.1430872231721878,4,4.126388713717461,0.2925843298435211
east_35th_street/west_to_east/07_n00320_E_L.jpg,n00320,L,2,2.5428519679699093,0.1022198498249054,2,2.4601643870119005,0.08829397708177567,1,2.094215197954327,0.05840792879462242,3,2.997879213420674,0.18065540492534637,5,3.9222285468131304,0.22447311878204346,4,4.386286685243249,0.27336278557777405,5,4.325181931257248,0.17013466358184814,6,4.997007637284696,0.18035127222537994,3,3.489824127405882,0.17340444028377533,3,3.6517975348979235,0.26611945033073425
3rd_avenue/south_to_north/14_n00093_N_L.jpg,n00093,L,1,1.9022670853883028,0.037046048790216446,2,2.2042059949599206,0.05602447688579559,1,1.4622393338941038,0.015212378464639187,1,1.9246996436268091,0.03614269569516182,3,3.533510398119688,0.17686675488948822,4,3.745650226250291,0.2012651264667511,7,4.7988758981227875,0.13484923541545868,6,5.4405252346768975,0.12635467946529388,3,4.290687821805477,0.1451292186975479,4,4.3518703635782,0.29665443301200867
east_36th_street/west_to_east/25_n00385_E_L.jpg,n00385,L,1,1.932195981964469,0.030252400785684586,1,1.859655475243926,0.026560379192233086,1,1.6400741366669536,0.022032296285033226,1,1.6752418214455247,0.023793382570147514,3,3.67977811768651,0.19035300612449646,4,4.00486066006124,0.2039802223443985,5,4.49846113845706,0.1579623818397522,6,5.49257173622027,0.10896557569503784,5,4.405157394707203,0.15696443617343903,4,4.353212662041187,0.31791532039642334
east_37th_street/west_to_east/27_n00435_E_L.jpg,n00435,L,1,1.6160599756985903,0.015242849476635456,1,1.5864538019523025,0.013389372266829014,1,1.3687267750501633,0.009318526834249496,1,1.287313910201192,0.006410511676222086,3,3.024304191581905,0.14062044024467468,2,3.181391221471131,0.13621458411216736,3,4.06468615680933,0.1413419544696808,6,5.140250952914357,0.14353378117084503,3,3.788043938577175,0.1524820178747177,3,3.975090380758047,0.25580644607543945
east_36th_street/east_to_west/24_n00384_W_L.jpg,n00384,L,1,2.072050532209687,0.055750299245119095,2,2.1512919617816806,0.053555406630039215,1,1.8521610447205603,0.03689220920205116,2,2.599286457989365,0.1050165519118309,3,3.346885140053928,0.18105652928352356,4,3.8146473318338394,0.2632729113101959,3,4.144094422459602,0.163852259516716,6,4.898197080474347,0.20045875012874603,1,2.794105952605605,0.11189057677984238,3,3.412752555683255,0.1806180328130722
east_39th_street/east_to_west/35_n00514_W_R.jpg,n00514,R,1,2.0864460973534733,0.05511775240302086,2,2.0699076149612665,0.03842076286673546,1,1.5864726506988518,0.020580118522047997,2,2.236940997187048,0.06181802973151207,3,2.6522291931323707,0.10916099697351456,2,2.723493682220578,0.12068557739257812,7,5.114196085371077,0.1509229689836502,6,5.007597133982927,0.18239429593086243,3,3.923118181526661,0.1714867204427719,4,4.16354389116168,0.34916186332702637
east_35th_street/east_to_west/41_n00320_W_R.jpg,n00320,R,2,2.4260680549778044,0.08772478252649307,2,2.8304779693717137,0.19949465990066528,1,1.9005844411440194,0.04315660521388054,3,2.955225534969941,0.18785490095615387,3,3.0683889342471957,0.15020067989826202,2,3.0886139338836074,0.1770072728395462,3,4.3022118508815765,0.1643587201833725,6,5.011543340515345,0.17431120574474335,3,4.269310534000397,0.16743625700473785,4,4.4814098328351974,0.3183891475200653
lexington_avenue/south_to_north/01_n00689_N_L.jpg,n00689,L,1,2.09641790157184,0.05374673381447792,2,2.29392072558403,0.06915447115898132,1,1.6832163007929921,0.027285771444439888,1,2.273119986522943,0.07338720560073853,3,3.3659744383767247,0.1859486997127533,2,3.4415921652689576,0.19575880467891693,7,5.055531043559313,0.1350008249282837,6,5.601315799169242,0.0988890528678894,3,3.577936068177223,0.16517320275306702,3,3.8878563567996025,0.26979461312294006
madison_avenue/south_to_north/06_n00728_N_R.jpg,n00728,R,3,3.6104006431996822,0.21728265285491943,3,3.181243935599923,0.19388481974601746,3,2.8748935307376087,0.14534306526184082,4,4.104407693259418,0.39378926157951355,3,3.0259967278689146,0.14407452940940857,2,2.815745542291552,0.13557185232639313,7,4.646847955882549,0.15288372337818146,6,5.417271013371646,0.1030048206448555,6,4.984399314969778,0.14060214161872864,5,4.702010597568005,0.2852898836135864
east_39th_street/east_to_west/29_n00520_W_R.jpg,n00520,R,2,2.542967551620677,0.1035483106970787,2,2.8300628610886633,0.14862672984600067,1,1.9154793528141454,0.04186105355620384,3,2.719772982876748,0.12468308210372925,3,2.7903035269118845,0.12911859154701233,2,2.7916870173066854,0.13236892223358154,7,5.193856300786138,0.13452163338661194,6,5.4326745852595195,0.12258783727884293,5,4.374711208045483,0.16508357226848602,5,4.676611364819109,0.26240989565849304
3rd_avenue/south_to_north/31_n00110_N_L.jpg,n00110,L,3,2.7836941992864013,0.1334693431854248,3,3.0187707559671253,0.18125581741333008,2,2.309003980481066,0.07940665632486343,3,3.310819180449471,0.2899743318557739,3,3.644453153014183,0.2010558843612671,2,3.603804017417133,0.20132668316364288,5,4.5278701186180115,0.16533774137496948,6,5.185515758115798,0.15243539214134216,3,4.012202769517899,0.16252011060714722,4,4.119412200525403,0.28354358673095703
east_34th_street/east_to_west/23_n00291_W_L.jpg,n00291,L,2,2.4907087690662593,0.0934717059135437,2,2.608502108603716,0.10941355675458908,1,2.008370499126613,0.04927787557244301,3,2.9171032132580876,0.1550634503364563,3,3.4422770868986845,0.19399508833885193,4,3.6489260997623205,0.22389806807041168,5,4.6832305341959,0.15692652761936188,6,5.537815530435182,0.10195906460285187,5,4.580980522558093,0.17127420008182526,4,4.3700086288154125,0.34087491035461426
madison_avenue/south_to_north/06_n00728_N_L.jpg,n00728,L,1,2.0128955021500587,0.030423585325479507,1,1.8489596648141742,0.030304305255413055,1,1.41272431332618,0.012150950729846954,1,1.29872031416744,0.007932912558317184,3,3.538298334926367,0.15991108119487762,2,3.303630791604519,0.16169250011444092,3,4.288039967417717,0.14058814942836761,6,5.00971500063315,0.16055364906787872,3,4.013224169611931,0.16061308979988098,4,4.139775041490793,0.3246932029724121
Park_Ave_West/south_to_north/25_n00233_N_L.jpg,n00233,L,1,2.0721567953005433,0.052400924265384674,2,2.5130937080830336,0.10673989355564117,1,1.6265832162462175,0.02284238114953041,1,1.9712046906352043,0.04843701422214508,3,3.043484010733664,0.15070444345474243,2,2.9290165035054088,0.14425429701805115,7,4.707212887704372,0.1362844854593277,6,5.536163224605843,0.10803087055683136,5,4.362975597381592,0.17191943526268005,4,4.436093566007912,0.32710984349250793
tunnel_approach_street/south_to_north/15_n00185_N_R.jpg,n00185,R,1,1.6752473935484886,0.014922350645065308,1,1.5685123223811388,0.014350411482155323,1,1.4174460275098681,0.011009090580046177,1,1.239431175403297,0.005304662976413965,3,2.8139660926535726,0.11514371633529663,2,2.725352991372347,0.1281718760728836,1,2.5909523628652096,0.10329187661409378,3,3.754262901842594,0.14453411102294922,1,3.1110469698905945,0.08795545250177383,3,3.453544408082962,0.13608399033546448
east_40th_street/west_to_east/42_n00590_E_R.jpg,n00590,R,1,1.555724497884512,0.020361896604299545,1,1.6308320900425315,0.01589607074856758,1,1.3213831135071814,0.008688331581652164,1,1.4555454354267567,0.009009837172925472,1,2.2384193390607834,0.07332517206668854,2,2.1678539835847914,0.06922031193971634,1,3.3399913161993027,0.1282978355884552,6,4.5932899583131075,0.17034383118152618,3,3.746788065880537,0.14908085763454437,4,4.038995200768113,0.3751327097415924
east_34th_street/west_to_east/45_n00311_E_L.jpg,n00311,L,1,1.9999105408787727,0.022074628621339798,1,1.682188586331904,0.01703689619898796,1,1.390674906782806,0.009152761660516262,1,1.319657826796174,0.007671733386814594,3,3.6433298718184233,0.1787109673023224,4,3.858237598091364,0.23702433705329895,7,4.345532268285751,0.13357703387737274,6,5.300905854906887,0.1351829618215561,3,3.9290334954857826,0.13018590211868286,4,4.087764449417591,0.29919254779815674
east_34th_street/east_to_west/04_n00310_W_L.jpg,n00310,L,1,2.232176619116217,0.06893692165613174,2,2.349034493789077,0.07616432011127472,1,1.8879499258473516,0.04257028177380562,3,2.570774417137727,0.10040511190891266,3,3.629490570165217,0.2095026969909668,3,3.6117263548076153,0.22323088347911835,5,4.602175831794739,0.1750333607196808,6,5.042780602583662,0.18470793962478638,3,4.115264501422644,0.17255128920078278,4,4.013871923089027,0.3356878161430359
east_35th_street/east_to_west/43_n00318_W_L.jpg,n00318,L,1,1.740173565223813,0.019191084429621696,1,2.001213204115629,0.023901475593447685,1,1.7093662545084953,0.025238050147891045,1,1.700127238407731,0.018510688096284866,3,2.9094684720039368,0.11956974118947983,2,2.9417000277899206,0.14277318120002747,1,3.8496152758598328,0.12433530390262604,4,4.414635682478547,0.2552056908607483,1,2.64722940325737,0.07818396389484406,1,3.1625112034380436,0.1429315060377121
east_36th_street/east_to_west/06_n00402_W_L.jpg,n00402,L,3,3.56511795707047,0.19109927117824554,3,3.4778141528367996,0.19341598451137543,3,3.311628899537027,0.18356706202030182,5,4.491989326663315,0.2802926301956177,5,4.00664228014648,0.22478853166103363,5,4.660448618233204,0.21571078896522522,3,3.7733068391680717,0.13563226163387299,3,4.316279735416174,0.17424161732196808,6,4.693813547492027,0.13328397274017334,5,4.750448570586741,0.24063296616077423
east_35th_street/east_to_west/21_n00340_W_L.jpg,n00340,L,2,2.653659051284194,0.11105384677648544,2,2.759809954324737,0.1491420418024063,1,1.9925102277193218,0.04908443242311478,3,3.39920772658661,0.3003045916557312,5,4.075560060329735,0.2383372187614441,4,4.4660908305086195,0.3002728521823883,5,4.854018189013004,0.15220430493354797,6,5.34702496509999,0.14844956994056702,3,4.064238451421261,0.15941399335861206,4,4.173323929309845,0.2871208190917969
east_36th_street/west_to_east/43_n00403_E_R.jpg,n00403,R,3,3.709129326045513,0.23155716061592102,4,3.7829206832684577,0.26867082715034485,3,3.44923444557935,0.2075517326593399,4,4.4146006824448705,0.32635530829429626,3,3.2727661789394915,0.18938641250133514,3,3.6322562778368592,0.20374514162540436,3,3.788237154483795,0.13704396784305573,6,4.270521774888039,0.19137167930603027,6,4.74961899779737,0.14369279146194458,5,4.876545543782413,0.2400769591331482
east_34th_street/west_to_east/33_n00299_E_R.jpg,n00299,R,1,1.6293787560425699,0.023671120405197144,2,1.7919240645132959,0.01176794059574604,1,1.3746857468504459,0.010475306771695614,1,1.5468917940743268,0.009551061317324638,3,2.7807170713786036,0.13295893371105194,2,2.6810691952705383,0.12807859480381012,3,4.332395192235708,0.17443642020225525,6,5.173156653763726,0.15288087725639343,5,4.229246526956558,0.18737538158893585,4,4.42531442316249,0.3604854345321655
lexington_avenue/north_to_south/16_n00706_S_L.jpg,n00706,L,2,2.3078888265881687,0.0768892839550972,2,2.2729761654045433,0.06360066682100296,1,1.8297435395652428,0.035228144377470016,2,2.437431034864858,0.07905282825231552,3,3.608185227960348,0.20538166165351868,4,3.7218073112890124,0.22308143973350525,5,4.510660786181688,0.17303194105625153,6,5.288160304771736,0.14122352004051208,3,3.7896622754633427,0.17216037213802338,4,3.8524701297283173,0.31105658411979675
Park_Ave_East/north_to_south/04_n00135_S_R.jpg,n00135,R,1,2.1682990146800876,0.05626417323946953,2,2.622827986255288,0.11784365028142929,1,1.7292997604236007,0.029132084921002388,3,2.4134026844985783,0.08207578212022781,3,3.237430696375668,0.1648121029138565,2,3.341197174973786,0.18303470313549042,5,4.7417968064546585,0.15194731950759888,6,5.672146429074928,0.09525115042924881,3,4.270446591079235,0.14019015431404114,4,4.474436370655894,0.27194610238075256
east_36th_street/west_to_east/29_n00389_E_R.jpg,n00389,R,1,2.2411342933773994,0.03306370601058006,1,2.1658301558345556,0.03266678750514984,1,1.7322018090635538,0.027444174513220787,1,1.4432791387662292,0.012452410534024239,3,3.301826614420861,0.19819660484790802,3,3.6770679373294115,0.23206022381782532,5,4.38950651884079,0.1826273500919342,6,5.16821363568306,0.15084941685199738,3,4.115854300558567,0.15480642020702362,4,4.092160636559129,0.3649800419807434
east_34th_street/east_to_west/16_n00298_W_L.jpg,n00298,L,2,2.6039976682513952,0.10727746784687042,2,2.4343438083305955,0.08093488961458206,1,2.0493788101011887,0.05570046231150627,3,3.2282326398417354,0.2605201005935669,3,2.8375256885774434,0.12933450937271118,2,2.788931664545089,0.1244865208864212,7,4.7126482129096985,0.14111623167991638,6,4.999641484115273,0.1685524880886078,3,4.092698775231838,0.19317547976970673,4,4.296089031267911,0.3399322032928467
east_34th_street/east_to_west/27_n00287_W_L.jpg,n00287,L,1,2.0172715466469526,0.04844634234905243,2,2.2417275505140424,0.06574942171573639,1,1.7282222844660282,0.03081297129392624,1,2.137313093058765,0.06196605786681175,3,3.2264172472059727,0.1634228676557541,2,3.149731295183301,0.1590455174446106,5,4.809135505929589,0.1578972488641739,6,5.495183897088282,0.11686906963586807,3,4.011727653443813,0.16752353310585022,4,4.104189675301313,0.3246203362941742
Park_Ave_East/north_to_south/04_n00135_S_L.jpg,n00135,L,1,2.3096796278841794,0.07339967042207718,2,2.307509726844728,0.06583968549966812,1,1.7619928903877735,0.030877254903316498,3,2.8185647185891867,0.14319132268428802,3,3.364920247346163,0.19056405127048492,2,3.404748061671853,0.20575189590454102,7,4.792692624032497,0.1324549913406372,6,5.613517393125221,0.09811930358409882,3,3.927905920892954,0.16559766232967377,4,4.079849310219288,0.2904691696166992
tudor_city_place/south_to_north/5_n00761_N_L.jpg,n00761,L,2,2.588966071140021,0.10678369551897049,2,2.772452495060861,0.13219386339187622,1,2.079839210258797,0.05894797295331955,3,3.100678648799658,0.19427429139614105,3,3.1966497655957937,0.18435578048229218,3,3.6765208053402603,0.24104520678520203,5,4.3747271075844765,0.17162151634693146,6,5.2649432306643575,0.15238310396671295,3,3.4445812962949276,0.14450058341026306,4,4.089563354849815,0.22896631062030792
tudor_city_place/south_to_north/6_n00764_N_R.jpg,n00764,R,3,3.251120359636843,0.18944673240184784,3,3.05558617785573,0.16692793369293213,3,2.9886409658938646,0.15959185361862183,4,4.196287420578301,0.4051063656806946,3,2.73406390985474,0.12815611064434052,2,2.737807555589825,0.13238868117332458,5,4.203426040709019,0.16936403512954712,6,5.036224194802344,0.1712733656167984,3,3.5691022016108036,0.16286639869213104,4,4.173054361715913,0.2940053641796112
Park_Ave_East/south_to_north/03_n00116_N_R.jpg,n00116,R,2,2.5822815988212824,0.10600823909044266,2,2.6695682764984667,0.12277211248874664,1,2.27867965772748,0.07548350840806961,3,3.4587901988998055,0.3045899569988251,3,2.927960952743888,0.141084685921669,2,2.7853348469361663,0.13425315916538239,5,4.893027221783996,0.16286717355251312,6,5.340474958415143,0.13927359879016876,3,3.732981912791729,0.16500024497509003,4,4.187993621453643,0.28898370265960693
east_36th_street/east_to_west/32_n00376_W_L.jpg,n00376,L,6,4.4999446757137775,0.17453151941299438,5,4.192787975072861,0.18329887092113495,3,4.247607942670584,0.18964751064777374,6,5.230956151150167,0.12670399248600006,3,3.4784631710499525,0.18797901272773743,3,3.8126530591398478,0.20336829125881195,5,4.522645954042673,0.1708412915468216,6,5.403181447181851,0.1371030956506729,6,4.4966274835169315,0.1392747312784195,6,4.66038429364562,0.2185162901878357
east_35th_street/east_to_west/19_n00342_W_L.jpg,n00342,L,2,2.5510048419237137,0.10480975359678268,2,2.7556527911219746,0.1649017035961151,1,2.0448625474236906,0.05684744939208031,3,3.1377706141211092,0.21853837370872498,3,2.6657609031535685,0.10625800490379333,2,2.6277953344397247,0.10752292722463608,3,3.703817658126354,0.16466251015663147,5,4.607955758459866,0.20710113644599915,3,3.8207015693187714,0.17129634320735931,4,4.017464008182287,0.3448830544948578
east_36th_street/west_to_east/45_n00405_E_L.jpg,n00405,L,2,2.4581744091119617,0.09503848105669022,2,2.4278716889675707,0.0807029977440834,1,1.9051579753868282,0.04370870813727379,3,2.712878939928487,0.11562503129243851,3,2.900446304352954,0.14702379703521729,2,3.0509697985835373,0.16967642307281494,7,4.694613553583622,0.10836580395698547,6,5.117828290909529,0.1292835772037506,3,3.162069683894515,0.1383582204580307,3,3.3605981580913067,0.16810286045074463
east_37th_street/west_to_east/06_n00413_E_L.jpg,n00413,L,5,4.699729195795953,0.18301182985305786,5,4.206891825422645,0.2701239585876465,5,4.501623405143619,0.19678933918476105,5,5.1926672727568075,0.12481002509593964,5,3.945790933445096,0.21312256157398224,4,4.053874055854976,0.2304368019104004,3,4.120533011853695,0.17905902862548828,6,5.134228920796886,0.15745913982391357,6,5.099274443462491,0.12456510215997696,5,4.876472628675401,0.22026757895946503
east_36th_street/west_to_east/11_n00371_E_L.jpg,n00371,L,3,3.34573049005121,0.19221501052379608,4,3.6292994464747608,0.3475480377674103,2,2.5118518373928964,0.1007692739367485,4,3.746897584758699,0.37680381536483765,3,3.6360039841383696,0.19391101598739624,4,3.961531797423959,0.22665758430957794,5,4.514645580202341,0.1582036167383194,6,5.019900078186765,0.19085027277469635,6,4.294321030378342,0.14522048830986023,6,4.526072947308421,0.23357726633548737
east_38th_street/west_to_east/20_n00474_E_R.jpg,n00474,R,3,3.589632460847497,0.20887517929077148,3,3.3886941680684686,0.22657495737075806,3,2.87565971724689,0.13798309862613678,4,4.11070572771132,0.3913283050060272,3,3.3811759119853377,0.19002258777618408,4,3.7053227880969644,0.22754088044166565,7,5.009306602180004,0.13831506669521332,6,5.146829834673554,0.16115787625312805,3,3.979747600853443,0.16171905398368835,4,4.412892680615187,0.25471609830856323
east_36th_street/east_to_west/03_n00405_W_R.jpg,n00405,R,2,2.5452456360217184,0.10417702794075012,2,2.9307700358331203,0.15859661996364594,2,2.2903427210403606,0.07793156802654266,3,3.4412961527705193,0.28319597244262695,3,3.319467896129936,0.19987322390079498,4,3.8937536170706153,0.2543359398841858,3,4.07537254691124,0.1294628381729126,6,4.6612190045416355,0.17092885076999664,3,3.155538819730282,0.12042789906263351,3,3.69220644980669,0.2222587764263153
