file,field,typology,old_ev,old_ent,old_bim,old_dec,new_ev,new_ent,new_bim,new_dec
3rd_avenue/north_to_south/023_n00091_S_R.jpg,green_softening,avenue_secondary,4.346368772909045,0.8892116921844692,1,0,2.7226760536432266,0.8692572430712516,0,0
3rd_avenue/north_to_south/023_n00091_S_R.jpg,vertical_greenery,avenue_secondary,2.0772780757397413,0.7291329951653457,0,0,2.0772780757397413,0.7291329951653457,0,0
tudor_city_place/south_to_north/003_n00759_N_L.jpg,resting_affordance,other,2.6163540203124285,0.85251295552936,1,0,2.6716864947229624,0.8246933318267679,0,0
tudor_city_place/south_to_north/003_n00759_N_L.jpg,walkable_ground,other,4.442390684969723,0.8500211457945519,0,0,4.724176047369838,0.8633451449700249,0,0
tudor_city_place/south_to_north/003_n00759_N_L.jpg,green_softening,other,5.112378447549418,0.7048564890490439,0,0,5.350705452263355,0.8141797019588382,0,0
tudor_city_place/south_to_north/003_n00759_N_L.jpg,vertical_greenery,other,4.886809572286438,0.6696540022024893,0,0,4.886809572286438,0.6696540022024893,0,0
east_39th_street/west_to_east/046_n00547_E_R.jpg,resting_affordance,mid_block,1.7841326761990786,0.6052044997216638,0,1,1.7449847646057606,0.5929657472444606,0,1
east_39th_street/west_to_east/046_n00547_E_R.jpg,walkable_ground,mid_block,3.4619189631193876,0.90312374007892,0,0,2.9234262760728598,0.8976054918802153,0,0
east_39th_street/west_to_east/046_n00547_E_R.jpg,green_softening,mid_block,2.88688213378191,0.8894016639604406,0,0,2.22258098423481,0.7482305190279056,0,0
east_39th_street/west_to_east/046_n00547_E_R.jpg,vertical_greenery,mid_block,1.3327258434146643,0.3469356342452768,0,1,1.3327258434146643,0.3469356342452768,0,1
madison_avenue/south_to_north/028_n00750_N_L.jpg,resting_affordance,avenue_canyon,2.914228026755154,0.8985271092287207,1,0,3.038999577984214,0.9076367490412764,0,0
madison_avenue/south_to_north/028_n00750_N_L.jpg,walkable_ground,avenue_canyon,4.545232602860779,0.7861271621994115,0,0,4.994241924956441,0.812305223919117,0,0
madison_avenue/south_to_north/028_n00750_N_L.jpg,green_softening,avenue_canyon,3.2641210965812206,0.9126348262145785,0,0,1.9438634533435106,0.658462330536284,0,0
madison_avenue/south_to_north/028_n00750_N_L.jpg,vertical_greenery,avenue_canyon,3.4317178269848228,0.8758610442755077,0,0,3.4317178269848228,0.8758610442755077,0,0
1st_avenue/north_to_south/019_n00027_S_R.jpg,resting_affordance,avenue_secondary,1.823103867471218,0.6226789625611382,0,1,1.910068633966148,0.6612336762961674,0,1
1st_avenue/north_to_south/019_n00027_S_R.jpg,walkable_ground,avenue_secondary,4.381258142180741,0.8534144178587443,0,0,5.238906140439212,0.8364685801256414,0,0
1st_avenue/north_to_south/019_n00027_S_R.jpg,green_softening,avenue_secondary,3.3498103320598602,0.9052604171515848,0,0,2.19813584536314,0.7435845114439322,0,0
1st_avenue/north_to_south/019_n00027_S_R.jpg,vertical_greenery,avenue_secondary,1.3222284819930792,0.33574647429877963,0,1,1.3222284819930792,0.33574647429877963,0,1
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,resting_affordance,other,3.5805523823946714,0.9245768894589439,1,0,3.822618018835783,0.936117138811469,1,0
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,walkable_ground,other,4.521157769951969,0.8019365386567817,0,0,5.304926742333919,0.7810714379957356,0,0
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,green_softening,other,5.262635835970286,0.6295455754129007,0,1,5.533725533401594,0.7273983770303464,0,0
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,vertical_greenery,other,4.778744012117386,0.8200169998219283,0,0,4.778744012117386,0.8200169998219283,0,0
lexington_avenue/north_to_south/028_n00695_S_R.jpg,resting_affordance,avenue_canyon,3.5711508225649595,0.8752514315239139,0,0,3.0776030058041215,0.8809757020001395,0,0
lexington_avenue/north_to_south/028_n00695_S_R.jpg,walkable_ground,avenue_canyon,4.127795252948999,0.8776007471113795,0,0,4.032774738967419,0.936829119456532,1,0
lexington_avenue/north_to_south/028_n00695_S_R.jpg,green_softening,avenue_canyon,4.182563789188862,0.9097217214448281,1,0,2.739408291876316,0.8806814632255535,0,0
lexington_avenue/north_to_south/028_n00695_S_R.jpg,vertical_greenery,avenue_canyon,2.0399505300447345,0.7140208966035276,0,0,2.0399505300447345,0.7140208966035276,0,0
east_40th_street/east_to_west/034_n00561_W_L.jpg,resting_affordance,mid_block,2.727536619640887,0.8700671807849307,1,0,2.727893827483058,0.862063984134523,0,0
east_40th_street/east_to_west/034_n00561_W_L.jpg,walkable_ground,mid_block,3.815939337015152,0.8653192341376822,0,0,3.2419121712446213,0.8960111012186759,0,0
east_40th_street/east_to_west/034_n00561_W_L.jpg,green_softening,mid_block,3.8021185994148254,0.9218725024707913,1,0,2.363485384732485,0.7804822865705445,0,0
east_40th_street/east_to_west/034_n00561_W_L.jpg,vertical_greenery,mid_block,2.898895250633359,0.878316158397995,1,0,2.898895250633359,0.878316158397995,1,0
tudor_city_place/south_to_north/004_n00760_N_L.jpg,resting_affordance,other,2.4941380945965648,0.8256984485402036,1,0,2.5753535432741046,0.8222232086474882,0,0
tudor_city_place/south_to_north/004_n00760_N_L.jpg,walkable_ground,other,4.718177859671414,0.7926077666150578,0,0,5.2540477882139385,0.757475362874505,0,0
tudor_city_place/south_to_north/004_n00760_N_L.jpg,green_softening,other,4.90005160542205,0.7642022383444581,0,0,4.290661331266165,0.9544424620174277,1,0
tudor_city_place/south_to_north/004_n00760_N_L.jpg,vertical_greenery,other,3.9179874202236533,0.8357954392438695,0,0,3.9179874202236533,0.8357954392438695,0,0
Park_Ave_East/south_to_north/037_n00150_N_R.jpg,resting_affordance,avenue_canyon,2.081999534741044,0.7298889002745724,0,0,2.207431750372052,0.7573358092770645,0,0
Park_Ave_East/south_to_north/037_n00150_N_R.jpg,walkable_ground,avenue_canyon,3.703926533460617,0.9513197818056913,0,0,4.018906310200691,0.9563951096753815,1,0
Park_Ave_East/south_to_north/037_n00150_N_R.jpg,green_softening,avenue_canyon,3.188151217997074,0.935784305319417,0,0,1.740541037172079,0.5629267435032052,0,1
Park_Ave_East/south_to_north/037_n00150_N_R.jpg,vertical_greenery,avenue_canyon,1.7539545884355903,0.5899939539995794,0,1,1.7539545884355903,0.5899939539995794,0,1
Park_Ave_West/north_to_south/029_n00217_S_L.jpg,resting_affordance,avenue_canyon,2.719736760482192,0.871762591587901,1,0,3.168847866356373,0.8963900645873181,0,0
Park_Ave_West/north_to_south/029_n00217_S_L.jpg,walkable_ground,avenue_canyon,4.716765670105815,0.8738953479273629,0,0,5.033349907025695,0.8241721806180644,0,0
Park_Ave_West/north_to_south/029_n00217_S_L.jpg,green_softening,avenue_canyon,5.617401795636397,0.6867770693286542,0,0,6.0197756791021675,0.6811565144979365,0,0
Park_Ave_West/north_to_south/029_n00217_S_L.jpg,vertical_greenery,avenue_canyon,5.606128379586153,0.5511234374573484,0,1,5.606128379586153,0.5511234374573484,0,1
tudor_city_place/south_to_north/001_n00757_N_L.jpg,resting_affordance,other,3.136926715262234,0.886529175536214,0,0,3.154790971428156,0.8657198228003966,0,0
tudor_city_place/south_to_north/001_n00757_N_L.jpg,walkable_ground,other,4.409094157628715,0.7991997443582489,0,0,4.463731007650495,0.8832695759696578,0,0
tudor_city_place/south_to_north/001_n00757_N_L.jpg,green_softening,other,5.227302269311622,0.7325597772461315,0,0,5.099736213218421,0.849552189346612,0,0
tudor_city_place/south_to_north/001_n00757_N_L.jpg,vertical_greenery,other,4.60432635305915,0.6913262838116812,0,0,4.60432635305915,0.6913262838116812,0,0
1st_avenue/north_to_south/011_n00035_S_R.jpg,resting_affordance,avenue_secondary,3.8119038976728916,0.9205349810954977,0,0,3.9031608514487743,0.9281347097947452,1,0
1st_avenue/north_to_south/011_n00035_S_R.jpg,walkable_ground,avenue_secondary,4.525011295452714,0.8364729296890383,0,0,5.064690499566495,0.8377953807460833,0,0
1st_avenue/north_to_south/011_n00035_S_R.jpg,green_softening,avenue_secondary,4.140107970684767,0.9443250099873591,1,0,2.522942379117012,0.826195523996583,0,0
1st_avenue/north_to_south/011_n00035_S_R.jpg,vertical_greenery,avenue_secondary,1.8694481384009123,0.6307009664786286,0,1,1.8694481384009123,0.6307009664786286,0,1
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,resting_affordance,other,3.149381846189499,0.9083602468401231,0,0,3.737741047516465,0.9128412160608371,1,0
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,walkable_ground,other,4.191145787015557,0.8624109690229791,0,0,5.16044906526804,0.8440308168136362,0,0
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,green_softening,other,5.038237615255639,0.7038134514941614,0,0,4.878735916689038,0.8639932299161721,0,0
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,vertical_greenery,other,4.403657826595008,0.7578467910840229,0,0,4.403657826595008,0.7578467910840229,0,0
east_38th_street/west_to_east/013_n00467_E_R.jpg,resting_affordance,mid_block,3.5681657567620277,0.8904747196289078,0,0,3.044001756235957,0.8859046762507405,0,0
east_38th_street/west_to_east/013_n00467_E_R.jpg,walkable_ground,mid_block,4.242701459676027,0.8524991104402373,0,0,3.1008854135870934,0.8910430421589586,0,0
east_38th_street/west_to_east/013_n00467_E_R.jpg,green_softening,mid_block,4.354814435355365,0.8328358982902473,1,0,3.357613604515791,0.9196648846317367,0,0
east_38th_street/west_to_east/013_n00467_E_R.jpg,vertical_greenery,mid_block,4.092080606613308,0.7675559355078838,0,0,4.092080606613308,0.7675559355078838,0,0
east_35th_street/east_to_west/032_n00329_W_R.jpg,resting_affordance,mid_block,4.327029171399772,0.8112512818250139,0,0,4.248100399971008,0.8810611617316714,1,0
east_35th_street/east_to_west/032_n00329_W_R.jpg,walkable_ground,mid_block,4.7508661188185215,0.786373984606825,0,0,5.120843897107989,0.8051187037425807,0,0
east_35th_street/east_to_west/032_n00329_W_R.jpg,green_softening,mid_block,4.686943572945893,0.8182333112604366,0,0,3.4530558474361897,0.9322886653617554,0,0
east_35th_street/east_to_west/032_n00329_W_R.jpg,vertical_greenery,mid_block,3.123224434675649,0.7614881107847546,0,0,3.123224434675649,0.7614881107847546,0,0
2nd_avenue/north_to_south/022_n00058_S_L.jpg,resting_affordance,avenue_secondary,2.07474690862,0.727357821946279,0,0,2.50220893509686,0.8298246526675119,0,0
2nd_avenue/north_to_south/022_n00058_S_L.jpg,walkable_ground,avenue_secondary,4.264231321401894,0.8330232970850544,0,0,4.872976913116872,0.8619575117234819,0,0
2nd_avenue/north_to_south/022_n00058_S_L.jpg,green_softening,avenue_secondary,3.5078069269657135,0.8715509332564011,0,0,3.9017498418688774,0.9360169763304262,0,0
2nd_avenue/north_to_south/022_n00058_S_L.jpg,vertical_greenery,avenue_secondary,3.293688398785889,0.7875096494836258,0,0,3.293688398785889,0.7875096494836258,0,0
1st_avenue/north_to_south/037_n00009_S_R.jpg,resting_affordance,avenue_secondary,1.8391278451308608,0.6404191775980211,0,1,2.0131264505907893,0.6993933761610048,0,0
1st_avenue/north_to_south/037_n00009_S_R.jpg,walkable_ground,avenue_secondary,4.075375532731414,0.8771729583620699,0,0,3.4173184130340815,0.9126056657613819,0,0
1st_avenue/north_to_south/037_n00009_S_R.jpg,green_softening,avenue_secondary,4.204416379332542,0.8409043383916095,1,0,4.179036147892475,0.9579691002719747,1,0
1st_avenue/north_to_south/037_n00009_S_R.jpg,vertical_greenery,avenue_secondary,3.6303609660826623,0.7952125424752744,0,0,3.6303609660826623,0.7952125424752744,0,0
1st_avenue/south_to_north/009_n00008_N_R.jpg,resting_affordance,avenue_secondary,2.5527358651161194,0.8474298474547203,0,0,2.569848358631134,0.8251268791529691,0,0
1st_avenue/south_to_north/009_n00008_N_R.jpg,walkable_ground,avenue_secondary,4.25818373542279,0.8162859320877242,0,0,4.486149050295353,0.8866958066973369,0,0
1st_avenue/south_to_north/009_n00008_N_R.jpg,green_softening,avenue_secondary,3.642434782348573,0.8214802297055398,1,0,3.0454493667930365,0.884925534394774,0,0
1st_avenue/south_to_north/009_n00008_N_R.jpg,vertical_greenery,avenue_secondary,2.8523130053654313,0.6814475676767952,0,0,2.8523130053654313,0.6814475676767952,0,0
east_42nd_street/west_to_east/005_n00645_E_L.jpg,resting_affordance,mid_block,2.958140706643462,0.9170055248139611,1,0,3.612748697400093,0.9422987873203946,0,0
east_42nd_street/west_to_east/005_n00645_E_L.jpg,walkable_ground,mid_block,4.826344793196768,0.8168688961058295,0,0,5.155889390502125,0.7977059450079462,0,0
east_42nd_street/west_to_east/005_n00645_E_L.jpg,green_softening,mid_block,3.69474209100008,0.8821624589314906,1,0,3.252586793154478,0.9169970094715361,0,0
east_42nd_street/west_to_east/005_n00645_E_L.jpg,vertical_greenery,mid_block,2.7508343579247594,0.8420541546648146,0,0,2.7508343579247594,0.8420541546648146,0,0
2nd_avenue/north_to_south/019_n00061_S_R.jpg,resting_affordance,avenue_secondary,3.43168524838984,0.874712330708516,0,0,3.4626378873363137,0.8355165770948136,0,0
2nd_avenue/north_to_south/019_n00061_S_R.jpg,walkable_ground,avenue_secondary,4.542783199809492,0.776100622170485,0,0,4.705029350705445,0.8452592315352679,0,0
2nd_avenue/north_to_south/019_n00061_S_R.jpg,green_softening,avenue_secondary,4.324880861677229,0.8345580190881623,1,0,3.4172865971922874,0.9353573742304956,0,0
2nd_avenue/north_to_south/019_n00061_S_R.jpg,vertical_greenery,avenue_secondary,3.1002852104138583,0.7892560298182336,0,0,3.1002852104138583,0.7892560298182336,0,0
east_37th_street/west_to_east/034_n00441_E_R.jpg,resting_affordance,mid_block,1.8506360407918692,0.6360721871822248,0,1,2.1718959249556065,0.74677678467002,0,0
east_37th_street/west_to_east/034_n00441_E_R.jpg,walkable_ground,mid_block,4.582289714366198,0.8913373421950008,0,0,5.113286262378097,0.8594195721120834,0,0
east_37th_street/west_to_east/034_n00441_E_R.jpg,green_softening,mid_block,4.102348633110523,0.8509811740761544,1,0,4.287924628704786,0.9538680133417473,1,0
east_37th_street/west_to_east/034_n00441_E_R.jpg,vertical_greenery,mid_block,3.4796192860230803,0.7952382110254621,0,0,3.4796192860230803,0.7952382110254621,0,0
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,resting_affordance,other,2.3060324573889375,0.7974901821588745,0,0,1.9089617244899273,0.6633645947919403,0,1
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,walkable_ground,other,3.781693171709776,0.8931346920612463,0,0,3.7975723054260015,0.9545904084343806,1,0
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,green_softening,other,3.4412224292755127,0.9443175973511474,0,0,2.072342410683632,0.6944162504057558,0,0
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,vertical_greenery,other,1.442333941347897,0.4193449908961812,0,1,1.442333941347897,0.4193449908961812,0,1
Tunnel_Exit_Street/south_to_north/006_n00251_N_R.jpg,resting_affordance,other,2.114239387214184,0.7402882162650553,0,0,2.638515032827854,0.850917829730345,1,0
Tunnel_Exit_Street/south_to_north/006_n00251_N_R.jpg,walkable_ground,other,4.0187885239720345,0.8494954612380826,0,0,4.590990163385868,0.9237258453080907,0,0
Tunnel_Exit_Street/south_to_north/006_n00251_N_R.jpg,green_softening,other,3.315313760191202,0.9311210832662247,0,0,1.647914263419807,0.5362229972270304,0,1
Tunnel_Exit_Street/south_to_north/006_n00251_N_R.jpg,vertical_greenery,other,1.4226169297471642,0.4082922295821254,0,1,1.4226169297471642,0.4082922295821254,0,1
Tunnel_Exit_Street/north_to_south/010_n00257_S_R.jpg,resting_affordance,other,2.326279320754111,0.7965887198294903,0,0,2.423427877947688,0.8120778826548054,0,0
Tunnel_Exit_Street/north_to_south/010_n00257_S_R.jpg,walkable_ground,other,3.5510752703994513,0.9084195479298168,0,0,2.257707018405199,0.7680917282046418,0,0
Tunnel_Exit_Street/north_to_south/010_n00257_S_R.jpg,green_softening,other,3.6850798539817333,0.9341021269910065,1,0,2.9749776385724545,0.9079428112769274,0,0
Tunnel_Exit_Street/north_to_south/010_n00257_S_R.jpg,vertical_greenery,other,1.726529530249536,0.5714313651733893,0,1,1.726529530249536,0.5714313651733893,0,1
1st_avenue/north_to_south/001_n00045_S_R.jpg,resting_affordance,avenue_secondary,2.4187308326363564,0.8255175434597638,0,0,2.3475750107318163,0.7934147025173786,0,0
1st_avenue/north_to_south/001_n00045_S_R.jpg,walkable_ground,avenue_secondary,4.09076052904129,0.9072675875056415,0,0,5.015463664196432,0.8510187886103195,0,0
1st_avenue/north_to_south/001_n00045_S_R.jpg,green_softening,avenue_secondary,3.4594634249806404,0.8530851987926137,0,0,2.2700754161924124,0.7421332888057547,0,0
1st_avenue/north_to_south/001_n00045_S_R.jpg,vertical_greenery,avenue_secondary,2.0532319132471457,0.6525505387423388,0,0,2.0532319132471457,0.6525505387423388,0,0
Park_Ave_Tunnel_Segment/east_to_west/015_n00191_W_R.jpg,resting_affordance,avenue_canyon,1.9580708341673017,0.6889849322135341,0,1,1.901938084512949,0.6566956113981861,0,1
Park_Ave_Tunnel_Segment/east_to_west/015_n00191_W_R.jpg,walkable_ground,avenue_canyon,3.0571134313941,0.8881538906186196,0,0,1.4591629095375538,0.45394166320143237,0,1
Park_Ave_Tunnel_Segment/east_to_west/015_n00191_W_R.jpg,green_softening,avenue_canyon,2.3789798095822334,0.8047034123303554,0,0,1.6696506552398205,0.5009887156846585,0,1
Park_Ave_Tunnel_Segment/east_to_west/015_n00191_W_R.jpg,vertical_greenery,avenue_canyon,1.3792891325429082,0.35431200367487187,0,1,1.3792891325429082,0.35431200367487187,0,1
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,resting_affordance,avenue_canyon,2.4295681938529015,0.826864315314958,0,0,2.3389667673036456,0.7929560992555524,0,0
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,walkable_ground,avenue_canyon,3.9114876575767994,0.9638604307395173,0,0,3.923937037587166,0.9534227038159374,1,0
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,green_softening,avenue_canyon,3.2281016297638416,0.9241045636309078,0,0,2.3412648178637028,0.7847537416107289,0,0
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,vertical_greenery,avenue_canyon,1.4540421664714813,0.423942111838031,0,1,1.4540421664714813,0.423942111838031,0,1
1st_avenue/south_to_north/028_n00027_N_L.jpg,resting_affordance,avenue_secondary,3.0398456659168005,0.9171314171066478,1,0,2.896028719842434,0.8950562801608586,1,0
1st_avenue/south_to_north/028_n00027_N_L.jpg,walkable_ground,avenue_secondary,4.383083445951343,0.8766239331907522,0,0,5.139452854171395,0.8395486836252526,0,0
1st_avenue/south_to_north/028_n00027_N_L.jpg,green_softening,avenue_secondary,4.129278317093849,0.8593856332652958,1,0,3.179378055036068,0.944179942858852,0,0
1st_avenue/south_to_north/028_n00027_N_L.jpg,vertical_greenery,avenue_secondary,1.7398250284604728,0.6025654787073782,0,1,1.7398250284604728,0.6025654787073782,0,1
east_40th_street/west_to_east/017_n00565_E_R.jpg,resting_affordance,mid_block,2.881937245838344,0.8922208549176904,1,0,2.790652888827026,0.8617724408640139,0,0
east_40th_street/west_to_east/017_n00565_E_R.jpg,walkable_ground,mid_block,4.175063747912645,0.804596878657858,0,0,4.708364131860435,0.8540058972192747,0,0
east_40th_street/west_to_east/017_n00565_E_R.jpg,green_softening,mid_block,3.5949534829705954,0.87524273239712,1,0,2.4629529993981123,0.7775478015525471,0,0
east_40th_street/west_to_east/017_n00565_E_R.jpg,vertical_greenery,mid_block,1.9923110040836036,0.6843689427431454,0,0,1.9923110040836036,0.6843689427431454,0,0
east_34th_street/east_to_west/018_n00296_W_L.jpg,resting_affordance,mid_block,2.8501228373497725,0.8970133386436657,1,0,2.470238149166107,0.8173457552816314,0,0
east_34th_street/east_to_west/018_n00296_W_L.jpg,walkable_ground,mid_block,4.24956842046231,0.8278888519100392,0,0,3.869172763079405,0.9332818973526698,1,0
east_34th_street/east_to_west/018_n00296_W_L.jpg,green_softening,mid_block,4.048615823499858,0.8295922267023279,1,0,3.4652942940592766,0.9340790926834395,0,0
east_34th_street/east_to_west/018_n00296_W_L.jpg,vertical_greenery,mid_block,3.273311081342399,0.7111360946265857,0,0,3.273311081342399,0.7111360946265857,0,0
east_41st_street/west_to_east/004_n00598_E_L.jpg,resting_affordance,mid_block,2.5178813887760043,0.8321278383783871,1,0,2.1697435062378645,0.7477970329631606,0,0
east_41st_street/west_to_east/004_n00598_E_L.jpg,walkable_ground,mid_block,3.9932724311947823,0.8558974672053022,0,0,2.632218426093459,0.8304732889667658,0,0
east_41st_street/west_to_east/004_n00598_E_L.jpg,green_softening,mid_block,3.098938625305891,0.9312787702547286,0,0,1.7999344915151596,0.607205360145722,0,1
east_41st_street/west_to_east/004_n00598_E_L.jpg,vertical_greenery,mid_block,2.4779552165418863,0.8234353278217454,1,0,2.4779552165418863,0.8234353278217454,1,0
east_40th_street/east_to_west/041_n00554_W_R.jpg,resting_affordance,mid_block,2.6169569864869118,0.8639358891930797,0,0,2.1184238754212856,0.7339842898893643,0,0
east_40th_street/east_to_west/041_n00554_W_R.jpg,walkable_ground,mid_block,4.250754727050662,0.860952762578784,0,0,3.386699540540576,0.9410776014506057,0,0
east_40th_street/east_to_west/041_n00554_W_R.jpg,green_softening,mid_block,3.072116583585739,0.922201353968184,0,0,1.8331911079585552,0.6075745216813571,0,1
east_40th_street/east_to_west/041_n00554_W_R.jpg,vertical_greenery,mid_block,1.3056045901030302,0.32105557887971947,0,1,1.3056045901030302,0.32105557887971947,0,1
Tunnel_Exit_Street/south_to_north/001_n00246_N_L.jpg,resting_affordance,other,2.1095170127227902,0.7408401207248189,0,0,2.6063024224713445,0.8368692300498122,0,0
Tunnel_Exit_Street/south_to_north/001_n00246_N_L.jpg,walkable_ground,other,3.9863868951797485,0.8286083677142266,0,0,4.67995641194284,0.8756452814264359,0,0
Tunnel_Exit_Street/south_to_north/001_n00246_N_L.jpg,green_softening,other,3.4701364003121853,0.882460740962192,0,0,2.5185138918459415,0.8090530982502288,0,0
Tunnel_Exit_Street/south_to_north/001_n00246_N_L.jpg,vertical_greenery,other,2.885565398260951,0.8837334477167252,1,0,2.885565398260951,0.8837334477167252,1,0
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,resting_affordance,avenue_canyon,2.885226260870695,0.903638765141994,1,0,3.063870169222355,0.8996337361752376,0,0
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,walkable_ground,avenue_canyon,4.480322565883398,0.8496942546637606,0,0,5.161793812178075,0.8386205113009236,0,0
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,green_softening,avenue_canyon,4.344924724660814,0.7859427039545066,1,0,4.074842384085059,0.8962842660522963,0,0
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,vertical_greenery,avenue_canyon,3.446300913579762,0.6868583020197017,0,0,3.446300913579762,0.6868583020197017,0,0
east_34th_street/west_to_east/047_n00313_E_R.jpg,resting_affordance,mid_block,2.540955077856779,0.8481120550320239,0,0,2.700718579813838,0.8576361898578732,0,0
east_34th_street/west_to_east/047_n00313_E_R.jpg,walkable_ground,mid_block,3.9920681975781918,0.8374434336796672,0,0,4.373297084122896,0.9038733352581484,0,0
east_34th_street/west_to_east/047_n00313_E_R.jpg,green_softening,mid_block,3.835539184510708,0.8651302425450115,1,0,2.7270428352057934,0.8546604146183328,0,0
east_34th_street/west_to_east/047_n00313_E_R.jpg,vertical_greenery,mid_block,2.455424938350916,0.7387993790927124,0,0,2.455424938350916,0.7387993790927124,0,0
3rd_avenue/north_to_south/018_n00096_S_R.jpg,resting_affordance,avenue_secondary,3.2158479373902082,0.9299304668631271,0,0,3.1298187412321568,0.9011296184150542,0,0
