file,node_id,side,GVI,VEI,face_id,variant,vertical_greenery,green_eye_level,enclosure
east_35th_street/east_to_west/32_n00329_W_L.jpg,n00329,L,2.547199204562119,0.8144852524051975,f16,solo,1.0,3.0,3.0
east_35th_street/east_to_west/27_n00334_W_L.jpg,n00334,L,5.231516730242526,0.906478532668368,f16,solo,1.0,3.0,3.0
east_35th_street/east_to_west/15_n00346_W_L.jpg,n00346,L,3.782584428067494,0.8323759672311889,f16,solo,1.0,2.0,3.0
east_35th_street/east_to_west/07_n00354_W_L.jpg,n00354,L,7.378521547816198,0.6857619645291498,f16,solo,1.0,2.0,3.0
east_36th_street/east_to_west/42_n00366_W_L.jpg,n00366,L,4.6685964908517175,0.8484652300013237,f17,solo,1.0,3.0,3.0
east_36th_street/east_to_west/32_n00376_W_L.jpg,n00376,L,6.670676361249056,0.9003913561467527,f17,solo,3.0,6.0,3.0
east_36th_street/east_to_west/24_n00384_W_L.jpg,n00384,L,1.3846857557259151,0.8666564606655635,f17,solo,1.0,2.0,3.0
east_36th_street/east_to_west/18_n00390_W_L.jpg,n00390,L,1.264165433291624,0.8732363572129994,f17,solo,1.0,1.0,3.0
east_36th_street/east_to_west/16_n00392_W_L.jpg,n00392,L,2.1840861336071047,0.8169749306328966,f17,solo,1.0,2.0,3.0
east_36th_street/east_to_west/07_n00401_W_L.jpg,n00401,L,5.566619658396634,0.4791154717502706,f17,solo,3.0,3.0,3.0
east_37th_street/east_to_west/02_n00444_W_L.jpg,n00444,L,7.479514881056557,0.5775686029736506,f18,solo,1.0,1.0,3.0
east_38th_street/east_to_west/20_n00482_W_L.jpg,n00482,L,3.851317580842127,0.9395551641060976,f20,solo,1.0,2.0,3.0
east_39th_street/east_to_west/47_n00502_W_L.jpg,n00502,L,0.0,0.8907808313204317,f21,solo,1.0,1.0,3.0
east_39th_street/east_to_west/32_n00517_W_L.jpg,n00517,L,1.8491314561916563,0.9315762024118648,f21,solo,1.0,2.0,3.0
east_39th_street/east_to_west/28_n00521_W_L.jpg,n00521,L,2.4892431773578334,0.9316004028830234,f21,solo,1.0,1.0,3.0
east_39th_street/east_to_west/17_n00532_W_L.jpg,n00532,L,4.822035315926266,0.9296739304849062,f21,solo,1.0,3.0,3.0
east_39th_street/east_to_west/03_n00546_W_L.jpg,n00546,L,0.4032331420306188,0.8391940081390562,f21,solo,1.0,1.0,5.0
east_40th_street/east_to_west/43_n00552_W_L.jpg,n00552,L,0.1851728312300274,0.9519333135737756,f22,solo,1.0,1.0,3.0
east_40th_street/east_to_west/32_n00563_W_L.jpg,n00563,L,0.6348939104731744,0.9636591919976218,f22,solo,1.0,2.0,3.0
east_40th_street/east_to_west/15_n00580_W_L.jpg,n00580,L,3.021886553294717,0.9216197005485977,f22,solo,1.0,1.0,3.0
east_40th_street/east_to_west/12_n00583_W_L.jpg,n00583,L,2.271264359778725,0.8575655521756406,f22,solo,1.0,1.0,3.0
east_41st_street/east_to_west/03_n00636_W_L.jpg,n00636,L,4.3340000313097065,0.9292662984337012,f23,solo,2.0,3.0,3.0
east_42nd_street/east_to_west/45_n00642_W_L.jpg,n00642,L,0.1043861197064571,0.8925224361576712,f24,solo,1.0,1.0,3.0
east_42nd_street/east_to_west/44_n00643_W_L.jpg,n00643,L,0.0,0.9317440206013374,f24,solo,1.0,1.0,3.0
east_42nd_street/east_to_west/26_n00661_W_L.jpg,n00661,L,0.1926988890087937,0.9293001990792286,f24,solo,1.0,2.0,3.0
east_42nd_street/east_to_west/13_n00674_W_L.jpg,n00674,L,1.673546051836296,0.9100503576869678,f24,solo,1.0,1.0,3.0
east_42nd_street/east_to_west/04_n00683_W_L.jpg,n00683,L,5.508220803450524,0.6967933215312607,f24,solo,1.0,2.0,3.0
lexington_avenue/north_to_south/20_n00702_S_L.jpg,n00702,L,0.5174772628227206,0.8265057504461943,f25,solo,1.0,1.0,3.0
lexington_avenue/north_to_south/14_n00708_S_L.jpg,n00708,L,0.819609404381346,0.921177312627784,f25,solo,1.0,1.0,3.0
madison_avenue/north_to_south/14_n00743_S_L.jpg,n00743,L,0.0,0.943817569171122,f26,solo,1.0,1.0,3.0
tudor_city_place/north_to_south/6_n00760_S_L.jpg,n00760,L,4.69855906870404,0.7881987718059493,f27,solo,2.0,3.0,3.0
