city,file,node_id,street,walk,side,seq,cardinal,nat_built,GVI_eye,GMI,V_sign,SVF,SFV,V_pave,GFAPI,IAS,I_raw,I,Y,D_raw,D,HW_effective,Omega,a,b,c,M,M_local,M_noA,M_local_noA,I_local,D_local,Omega_local
"Murray Hill, Manhattan",1st_avenue/north_to_south/006_n00040_S_L.jpg,n00040,1st_avenue,north_to_south,L,6,S,0.36396338751670937,0.23580697485806978,0.3231375747688962,0.06172351148616976,0.5967237629146275,0.5222251217814892,0.3771317829457364,0.4412217095143924,0.06336618876941458,0.30763597904789175,0.7844232514935376,0.32907495678434384,0.29390656040984775,0.0434633274185862,,1.0,0.45,0.15,0.4,0.2164667116363955,0.13185410488025798,0.2164667116363955,0.13185410488025798,0.34046723776333665,0.032185764660223,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/006_n00040_S_R.jpg,n00040,1st_avenue,north_to_south,R,6,S,0.3324565572754007,0.42162305048902987,0.6157556270096464,0.3482927233548816,0.21720487343269457,0.6258157139128165,0.6154549611339735,0.6935068649885583,0.27888153053715975,0.4566117449246923,0.9560324897198756,0.5856345212783345,0.5292811188865638,0.608072390068989,,1.0,0.45,0.15,0.4,0.7412057970621184,0.6317527972483539,0.7412057970621184,0.6317527972483539,0.7551917510513179,0.5317329103206501,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/007_n00039_S_L.jpg,n00039,1st_avenue,north_to_south,L,7,S,0.4629664739791123,0.48361310951239006,0.6031875396178575,0.1008154780940198,0.7580202535559679,0.47376621189152773,0.5708020050125313,0.5301824740080628,0.1011045987376014,0.5165890410364532,0.9780987836093474,0.2721871454765265,0.40069635925273184,0.18398858725006392,0.5367320941078925,1.0,0.4,0.2,0.4,0.38818876658266316,0.33265918263074695,0.38818876658266316,0.33265918263074695,0.8636831472806474,0.14164803013125132,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/007_n00039_S_R.jpg,n00039,1st_avenue,north_to_south,R,7,S,0.325970128623849,0.33977379830348736,0.529417857882743,0.6585505258344765,0.3640003519887364,0.7515062797012898,0.5473275024295433,0.7521570699066737,0.13422280548264806,0.3983872616033598,0.9153395965240598,0.6820188178490099,0.477902459272955,0.4178846683805063,0.5367320941078925,1.0,0.4,0.2,0.4,0.6306882595742097,0.49477316372213775,0.6306882595742097,0.49477316372213775,0.605348838531072,0.34443830775750606,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/008_n00038_S_L.jpg,n00038,1st_avenue,north_to_south,L,8,S,0.3403039777874644,0.2965583723028961,0.35968233932891547,0.05200994046643729,0.6616732804232804,0.5537689297260507,0.3372969837587007,0.38430243188882796,0.08250775037066986,0.33218156313975866,0.830077801633147,0.3147018632564025,0.2680357220060662,0.029902219289292462,,1.0,0.45,0.15,0.4,0.1899195733243728,0.12234491883483559,0.1899195733243728,0.12234491883483559,0.40934694225224,0.02206224004815256,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/008_n00038_S_R.jpg,n00038,1st_avenue,north_to_south,R,8,S,0.31529339276457374,0.340523598820059,0.4232691944916054,0.5012693577050014,0.22506127450980395,0.6045360520094563,0.5654368108566582,0.44854972375690605,0.19643925792938358,0.359695395358746,0.8717302704489949,0.6269147117348846,0.4034752641809826,0.19032943170353456,,1.0,0.45,0.15,0.4,0.4513938177139661,0.3141953632024277,0.4513938177139661,0.3141953632024277,0.4908760754987323,0.14679217547770942,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/009_n00037_S_L.jpg,n00037,1st_avenue,north_to_south,L,9,S,0.37117365655816303,0.35209375579025387,0.5056218905472637,0.4744250298685783,0.7974847452816802,0.6042967124427799,0.571693657219973,0.3746181262729124,0.05160103256989068,0.4096297676318935,0.9252252673891559,0.42707899900989266,0.3326376053542587,0.07512981385054465,0.5367320941078925,1.0,0.4,0.2,0.4,0.2903524949376683,0.22254567971928008,0.2903524949376683,0.22254567971928008,0.6370799781630624,0.056117698931578426,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/009_n00037_S_R.jpg,n00037,1st_avenue,north_to_south,R,9,S,0.2278212447697758,0.23558201058201064,0.383920581655481,0.6937517610594534,0.33460043926338906,0.7327098738581993,0.5033644859813085,0.7929397192402972,0.27918069584736244,0.28244127900242244,0.7289487179256333,0.6972870652180878,0.525161633689656,0.593251775065139,0.5367320941078925,1.0,0.4,0.2,0.4,0.6653600650428065,0.42689388299025266,0.6653600650428065,0.42689388299025266,0.2761681597500863,0.5163217486865116,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/010_n00036_S_L.jpg,n00036,1st_avenue,north_to_south,L,10,S,0.26431117392909437,0.23660282453085704,0.31733434114386494,0.13393372589770236,0.6894329896907215,0.6356752949462935,0.4464087960765702,0.3708256504814587,0.049497731691510026,0.2727494465346054,0.7053681716551735,0.3600586770510914,0.28891072608317964,0.04045227735646361,0.5367320941078925,1.0,0.4,0.2,0.4,0.19652517443844938,0.1157020279586273,0.19652517443844938,0.1157020279586273,0.2535341889145782,0.029931553291838525,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/010_n00036_S_R.jpg,n00036,1st_avenue,north_to_south,R,10,S,0.3550935936040585,0.3682248520710059,0.6101946313580783,0.3510420923579894,0.2046686746987952,0.625166400425985,0.5599008317338452,0.5272164276401564,0.25412031314379896,0.44450435901104757,0.9495043207764958,0.5905132726950597,0.44707919083926684,0.3113507162696957,0.5367320941078925,1.0,0.4,0.2,0.4,0.5527702463957745,0.4541140829956514,0.5527702463957745,0.4541140829956514,0.7273478073259598,0.24863110519061263,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/011_n00035_S_L.jpg,n00035,1st_avenue,north_to_south,L,11,S,0.1960599126450128,0.1520666504893634,0.3191426313709996,0.09386654571111781,0.7671292479618943,0.3118360392864301,0.5840854392298436,0.19636627906976742,0.019977454909819652,0.22242306483512525,0.5668662412918744,0.21285777901188452,0.26680972440314354,0.029373348837063457,0.5367320941078925,1.0,0.4,0.2,0.4,0.14262364391520352,0.07548602178011198,0.14262364391520352,0.07548602178011198,0.15659720552453024,0.021668935363540816,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/011_n00035_S_R.jpg,n00035,1st_avenue,north_to_south,R,11,S,0.19768051175806414,0.23345733288242587,0.6119765771737931,0.7505792227204783,0.4299019607843137,0.75104333155745,0.5811644978311645,0.8317825523036148,0.48894382639747286,0.3477048072714277,0.8547630422824162,0.6905735311645381,0.6339636255107507,0.8817861592521468,0.5367320941078925,1.0,0.4,0.2,0.4,0.8293265922943858,0.6336322691920674,0.8293265922943858,0.6336322691920674,0.4550251866933625,0.845187014275911,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/012_n00034_S_L.jpg,n00034,1st_avenue,north_to_south,L,12,S,0.21843893547765014,0.22860467576430757,0.328032712403453,0.09215573456079788,0.6536583588398193,0.6547619047619048,0.2316584100023591,0.28125690302628664,0.03145865434001027,0.2583587745484702,0.6682554564311658,0.3644197601609611,0.18145798912288533,0.008341546112050822,,1.0,0.45,0.15,0.4,0.1056727575958826,0.0568848239138478,0.1056727575958826,0.0568848239138478,0.22226090077212435,0.006118843874263755,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/012_n00034_S_R.jpg,n00034,1st_avenue,north_to_south,R,12,S,0.2695057264813983,0.285350529100529,0.4947515745276418,0.7381649585163496,0.2470126322977125,0.7445857683052596,0.602482269503546,0.7775644811970861,0.3558082425795431,0.3498692767031897,0.8579578734681008,0.7452460315079655,0.5786183310933917,0.7648174157518125,,1.0,0.45,0.15,0.4,0.8022832814496692,0.5871892222395245,0.8022832814496692,0.5871892222395245,0.4614732270812629,0.7041545472522333,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/013_n00033_S_L.jpg,n00033,1st_avenue,north_to_south,L,13,S,0.21748524890417872,0.19808987805917969,0.336322869955157,0.14668630338733432,0.7717317774395399,0.5669713382983526,0.54017354068064,0.30347786811201444,0.04161588462319721,0.2506326656395051,0.6473913064263834,0.313975288082049,0.2950890978052839,0.04420677529639417,,1.0,0.45,0.15,0.4,0.19849745502874638,0.1053015860110676,0.19849745502874638,0.1053015860110676,0.2066476127873916,0.032742911100000084,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/013_n00033_S_R.jpg,n00033,1st_avenue,north_to_south,R,13,S,0.18194352346609444,0.21796512178940386,0.6003124631529301,0.7531585596967783,0.42369374030005175,0.6791585127201566,0.6215065371236655,0.819517655727484,0.44334456613310863,0.33340703613614275,0.8321419606365028,0.6695411107056277,0.6281229196614194,0.8723438997203855,,1.0,0.45,0.15,0.4,0.8207870929208633,0.5879442283107658,0.8207870929208633,0.5879442283107658,0.41290719239696067,0.8333738261504656,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/014_n00032_S_L.jpg,n00032,1st_avenue,north_to_south,L,14,S,0.1981543883730959,0.21805702217529035,0.3501619245894055,0.1607711354793067,0.8001955880466847,0.6547008547008547,0.3872482205058307,0.4716010733452595,0.05028548123980422,0.2554577783792639,0.6604933094582898,0.33842546737782553,0.3030449250302981,0.04953244465777354,,1.0,0.45,0.15,0.4,0.21199037886806388,0.11382947151719179,0.21199037886806388,0.11382947151719179,0.2163014930355442,0.03674059649805807,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/014_n00032_S_R.jpg,n00032,1st_avenue,north_to_south,R,14,S,0.2618608831817834,0.4725336322869955,0.6980307772561294,0.7812710980175536,0.2750148898153663,0.7306669141301659,0.660070645905421,0.8481570512820512,0.4184527166760669,0.4774750975749694,0.9654337987614535,0.7456410407774511,0.6422268046211796,0.894107545811299,,1.0,0.45,0.15,0.4,0.9006592198533999,0.8144127378906609,0.9006592198533999,0.8144127378906609,0.7984856943114493,0.8607205767020981,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/015_n00031_S_L.jpg,n00031,1st_avenue,north_to_south,L,15,S,0.20358619131916347,0.23118639528655596,0.31110538963268103,0.3601270696958028,0.7800975366652428,0.7098828323993888,0.4340405904059041,0.5486714975845409,0.06797313120108457,0.2486259920794668,0.6418750946472295,0.4299707884766496,0.3502284063971765,0.09564540288440636,,1.0,0.45,0.15,0.4,0.28225017462153773,0.14985984329756877,0.28225017462153773,0.14985984329756877,0.202727698121746,0.07184496759938871,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/015_n00031_S_R.jpg,n00031,1st_avenue,north_to_south,R,15,S,0.1775217301467402,0.41775456919060044,0.6746295227097767,0.7424312279084063,0.31695354432722556,0.6692915473539082,0.6547566043336301,0.8147585440763249,0.43154761904761907,0.4233019406823724,0.9358134995141237,0.6982564103116963,0.6336875891525247,0.8813538688340219,,1.0,0.45,0.15,0.4,0.87437464078424,0.7416468978756964,0.87437464078424,0.7416468978756964,0.6740980035109801,0.84464446611719,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/016_n00030_S_L.jpg,n00030,1st_avenue,north_to_south,L,16,S,0.2016426131648171,0.20869493346557566,0.3249186581397958,0.36533528765115425,0.7937277723892661,0.7072390572390573,0.4119247169533892,0.7019853709508882,0.06443579061764171,0.24508540159006284,0.632050784552991,0.4262821908336485,0.3927819595073064,0.16682885545669435,,1.0,0.45,0.15,0.4,0.34970467253691545,0.18559011923431953,0.34970467253691545,0.18559011923431953,0.19594720450817787,0.1278186496404489,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/016_n00030_S_R.jpg,n00030,1st_avenue,north_to_south,R,16,S,0.15445119223329812,0.33531135531135536,0.6137395053324256,0.7043078209953993,0.3214562730269536,0.6754868487607486,0.5295758928571428,0.8029643073200242,0.23090649536045685,0.367834017625693,0.8822600226412568,0.6861127989097314,0.5211488985125412,0.5786498818994297,,1.0,0.45,0.15,0.4,0.7177019826656403,0.5320019487076952,0.7177019826656403,0.5320019487076952,0.5152861642252203,0.5012797901608028,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/017_n00029_S_L.jpg,n00029,1st_avenue,north_to_south,L,17,S,0.1868607829927932,0.1877169658024965,0.30736502347417843,0.3460792185200053,0.795423160386664,0.7478489483747609,0.4752626970227671,0.6783449587824983,0.05517807598663719,0.22731425742315603,0.5812169498554012,0.4328350021693673,0.40292857726396747,0.18906893890244755,,1.0,0.45,0.15,0.4,0.354853140175188,0.18121560323951125,0.354853140175188,0.18121560323951125,0.16450637358727294,0.14576810658948128,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/017_n00029_S_R.jpg,n00029,1st_avenue,north_to_south,R,17,S,0.15400264380465958,0.3253439857967155,0.5596078431372549,0.6699164345403901,0.43726808905380327,0.7657276995305166,0.5700141059027778,0.774826183917093,0.13432136160392327,0.3463181575795433,0.8526851064974339,0.6661253483390345,0.49305388380793136,0.4739756032503321,,1.0,0.45,0.15,0.4,0.6496668307438133,0.454529410465825,0.6496668307438133,0.454529410465825,0.4509020762503837,0.39740101724251214,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/018_n00028_S_L.jpg,n00028,1st_avenue,north_to_south,L,18,S,0.18560755991212366,0.1933646356555289,0.32128159905937687,0.38871444403398603,0.8027640490572945,0.7542202755725887,0.4993613138686131,0.6798392498325518,0.0517574353032059,0.23341793154234314,0.5989315432033561,0.44672355684976006,0.41031933300145695,0.20665458072260534,0.5367320941078925,1.0,0.4,0.2,0.4,0.3690257400879021,0.2036227423647066,0.3690257400879021,0.2036227423647066,0.17482221520224617,0.16012150344547382,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/018_n00028_S_R.jpg,n00028,1st_avenue,north_to_south,R,18,S,0.15792770347657067,0.3257450786319147,0.5494301994301996,0.6604938271604938,0.4489464512040558,0.7670048196517413,0.56240696209779,0.7879435259149173,0.16392769104354976,0.34436766051289497,0.8497206721146036,0.6595173985360597,0.5047593930187524,0.517840147366857,0.5367320941078925,1.0,0.4,0.2,0.4,0.6625734236985157,0.479355221145193,0.6625734236985157,0.479355221145193,0.44511392351211837,0.44010808527465695,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/019_n00027_S_L.jpg,n00027,1st_avenue,north_to_south,L,19,S,0.17297420104827643,0.1721081081081081,0.2599344135802469,0.24263592967749448,0.7784657907961806,0.7170338075569833,0.5157079406348175,0.5847523977294969,0.0417237356059453,0.20167224091221048,0.5050165543988705,0.3937346488127657,0.38072802465675326,0.14318560058340035,0.5367320941078925,1.0,0.4,0.2,0.4,0.2902169080790846,0.14953378344182833,0.2902169080790846,0.14953378344182833,0.12644346009420818,0.10898083108507219,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/019_n00027_S_R.jpg,n00027,1st_avenue,north_to_south,R,19,S,0.138706321391798,0.20403120936280886,0.3601093881476139,0.5106261022927691,0.3273989898989899,0.7256016042780749,0.5770867430441898,0.7909751773049646,0.05981747142523908,0.23428230630074023,0.6014205707051621,0.6362762388906179,0.4759597972581311,0.4108135945316977,0.5367320941078925,1.0,0.4,0.2,0.4,0.5222258616125741,0.29563970184569816,0.5222258616125741,0.29563970184569816,0.17632359605130205,0.33788864863067314,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/020_n00026_S_L.jpg,n00026,1st_avenue,north_to_south,L,20,S,0.18603746987445696,0.1687726260094681,0.27989703510730674,0.2613102429856357,0.7826752533783784,0.6816590563165906,0.5198267244251916,0.5625896700143471,0.04667721518987341,0.2115690436637439,0.5346514946355717,0.386764681974616,0.3763645365431374,0.13534167149872323,0.5367320941078925,1.0,0.4,0.2,0.4,0.2892612710468396,0.1516716180209685,0.2892612710468396,0.1516716180209685,0.14015345955912056,0.102785907034876,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/020_n00026_S_R.jpg,n00026,1st_avenue,north_to_south,R,20,S,0.13969667652742015,0.22428628270168108,0.35550203779177475,0.4862804878048781,0.2934387495456197,0.6947037194173383,0.6069377440845395,0.7883518823852707,0.06625695591023055,0.23982833234029197,0.6172613151042559,0.6291818192255322,0.4871821941266802,0.4520807548691945,0.5367320941078925,1.0,0.4,0.2,0.4,0.5470528244631627,0.31481603866084346,0.5470528244631627,0.31481603866084346,0.18619829755030903,0.3765115787485486,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/021_n00025_S_L.jpg,n00025,1st_avenue,north_to_south,L,21,S,0.1930905911234675,0.233630531182187,0.3719987812309567,0.31257208765859285,0.788632809844313,0.7374322326269098,0.44701938492931065,0.6766687396351575,0.04976663410398352,0.26623996784553705,0.6888781168587362,0.4204571701470632,0.3911515862228172,0.16345724042861862,,1.0,0.45,0.15,0.4,0.35981892736352983,0.20081418127883768,0.35981892736352983,0.20081418127883768,0.23903727375296052,0.12511703843024852,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/021_n00025_S_R.jpg,n00025,1st_avenue,north_to_south,R,21,S,0.1494960299337589,0.33394316380046346,0.5897413891749629,0.6617308798159862,0.34076190476190477,0.7575953613187655,0.6391874802402783,0.8071260306242638,0.11479509519199738,0.3577268609697284,0.869065617588739,0.6928547787909489,0.5203695353521798,0.5757969942604916,,1.0,0.45,0.15,0.4,0.7124883142241112,0.5172326387540654,0.7124883142241112,0.5172326387540654,0.4849739853289247,0.4983571870158983,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/022_n00024_S_L.jpg,n00024,1st_avenue,north_to_south,L,22,S,0.23558015754483527,0.06459351801557123,0.28028015433652076,0.0645844682525271,0.054838082541798595,0.3380376344086021,0.25854307346020056,0.6112454655380898,0.03959304365258354,0.1934846099656424,0.4804637807053262,0.44926134003977686,0.30312719421695794,0.04959057420711915,,,0.4,0.2,0.4,,,0.1911277407428397,0.09605568101225236,0.11598335785602143,0.03678429496653467,
"Murray Hill, Manhattan",1st_avenue/north_to_south/022_n00024_S_R.jpg,n00024,1st_avenue,north_to_south,R,22,S,0.15623705125052686,0.06020635478954158,0.33668946301925035,0.032861523944326475,0.04535058994750248,0.10169956140350882,0.36289782244556124,0.7075958702064898,0.046846775050472855,0.18437762301977292,0.45326964832776034,0.36307016513344426,0.37244682256750794,0.12861083010823188,,,0.4,0.2,0.4,,,0.2619701354692934,0.13075465234533054,0.10523991073278269,0.0974915832687319,
"Murray Hill, Manhattan",1st_avenue/north_to_south/023_n00023_S_L.jpg,n00023,1st_avenue,north_to_south,L,23,S,0.1810602517507644,0.17364504664593516,0.3381722405978194,0.3785407725321888,0.7443856554967666,0.7749246052864999,0.4976218787158145,0.7375275938189846,0.07978120205456611,0.23095917966483964,0.5918238348956929,0.469693240773974,0.4383102248631217,0.28386973588610653,,1.0,0.45,0.15,0.4,0.4260949502899118,0.2217937194556753,0.4260949502899118,0.2217937194556753,0.17060659023018568,0.22487825631527575,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/023_n00023_S_R.jpg,n00023,1st_avenue,north_to_south,R,23,S,0.27238945396906533,0.32139560255119165,0.40999791601542146,0.47041127873563227,0.361747739320237,0.6874077354591085,0.47555113542184646,0.7691406519192338,0.06838599752168524,0.33459432417855944,0.834122663295641,0.5986904249581679,0.43769259495425517,0.2819901643108703,,1.0,0.45,0.15,0.4,0.5143128741997111,0.34266839862902004,0.5143128741997111,0.34266839862902004,0.4163652197292117,0.2232675056454291,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/024_n00022_S_L.jpg,n00022,1st_avenue,north_to_south,L,24,S,0.1810602517507644,0.17364504664593516,0.3381722405978194,0.3785407725321888,0.7443856554967666,0.7749246052864999,0.4976218787158145,0.7375275938189846,0.07978120205456611,0.23095917966483964,0.5918238348956929,0.469693240773974,0.4383102248631217,0.28386973588610653,,1.0,0.45,0.15,0.4,0.4260949502899118,0.2217937194556753,0.4260949502899118,0.2217937194556753,0.17060659023018568,0.22487825631527575,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/024_n00022_S_R.jpg,n00022,1st_avenue,north_to_south,R,24,S,0.27238945396906533,0.32139560255119165,0.40999791601542146,0.47041127873563227,0.361747739320237,0.6874077354591085,0.47555113542184646,0.7691406519192338,0.06838599752168524,0.33459432417855944,0.834122663295641,0.5986904249581679,0.43769259495425517,0.2819901643108703,,1.0,0.45,0.15,0.4,0.5143128741997111,0.34266839862902004,0.5143128741997111,0.34266839862902004,0.4163652197292117,0.2232675056454291,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/025_n00021_S_L.jpg,n00021,1st_avenue,north_to_south,L,25,S,0.17464395034271393,0.19091627172195894,0.35729866760995166,0.5186069425496438,0.6871057955492086,0.7574633456986398,0.49879101899827294,0.7180026158445442,0.07811780190852254,0.24095296322487483,0.6204445549295164,0.5296548308996916,0.43163714558377986,0.26396856268491625,0.5367320941078925,1.0,0.4,0.2,0.4,0.4270715700682872,0.24090523940998565,0.4270715700682872,0.24090523940998565,0.18825192682157127,0.2079120759835665,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/025_n00021_S_R.jpg,n00021,1st_avenue,north_to_south,R,25,S,0.17559793591436618,0.21071428571428572,0.34741010521447563,0.6410114840989399,0.27255577427821515,0.7758792716388127,0.4472187104930468,0.7157062475746993,0.106855128758452,0.24457410894770915,0.6306227415379252,0.7147783271531791,0.423260028942066,0.24028830016779873,0.5367320941078925,1.0,0.4,0.2,0.4,0.4395772183945962,0.2491572892492497,0.4395772183945962,0.2491572892492497,0.19498234598525782,0.18797626399802334,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/026_n00020_S_L.jpg,n00020,1st_avenue,north_to_south,L,26,S,0.20263526423692968,0.25722805652793984,0.40990055387714003,0.6024151527953809,0.7003437738731857,0.754503933011926,0.5036332984536681,0.7267873723305479,0.1391646809637278,0.2899212915473365,0.7463152036011254,0.552191770644707,0.4565284505826479,0.3425224893476773,0.5367320941078925,1.0,0.4,0.2,0.4,0.514591417042189,0.32540296567143356,0.514591417042189,0.32540296567143356,0.29446650297943183,0.2760405620282585,1.0
