file,node_id,side,green_eye_level__1-7_argmax,green_eye_level__1-7_ev01,green_eye_level__1-7_am01,green_eye_level__1-7_top,green_eye_level__1-7_H,vertical_greenery__1-7_argmax,vertical_greenery__1-7_ev01,vertical_greenery__1-7_am01,vertical_greenery__1-7_top,vertical_greenery__1-7_H,sky_openness__1-7_argmax,sky_openness__1-7_ev01,sky_openness__1-7_am01,sky_openness__1-7_top,sky_openness__1-7_H,facade_variation__1-7_argmax,facade_variation__1-7_ev01,facade_variation__1-7_am01,facade_variation__1-7_top,facade_variation__1-7_H,green_eye_level__0-9_argmax,green_eye_level__0-9_ev01,green_eye_level__0-9_am01,green_eye_level__0-9_top,green_eye_level__0-9_H,vertical_greenery__0-9_argmax,vertical_greenery__0-9_ev01,vertical_greenery__0-9_am01,vertical_greenery__0-9_top,vertical_greenery__0-9_H,sky_openness__0-9_argmax,sky_openness__0-9_ev01,sky_openness__0-9_am01,sky_openness__0-9_top,sky_openness__0-9_H,facade_variation__0-9_argmax,facade_variation__0-9_ev01,facade_variation__0-9_am01,facade_variation__0-9_top,facade_variation__0-9_H
lexington_avenue/north_to_south/20_n00702_S_R.jpg,n00702,R,1,0.21095899663244685,0.0,0.40919604897499084,0.7833146487408978,1,0.1281254650093615,0.0,0.5935890674591064,0.6133671599428081,5,0.5762842598681649,0.6666666666666666,0.3023933470249176,0.8998210737085883,5,0.6222528237849474,0.6666666666666666,0.2050095796585083,0.9504811737304659,0,0.20723162291364539,0.0,0.299563467502594,0.7841755976883081,0,0.1189935603696439,0.0,0.5231248736381531,0.6130054087397486,5,0.5680947932932112,0.5555555555555556,0.2184874266386032,0.8877781285795477,6,0.623462078265018,0.6666666666666666,0.18848955631256104,0.9153689467749742
madison_avenue/north_to_south/34_n00723_S_R.jpg,n00723,R,1,0.2201286177150905,0.0,0.388488233089447,0.7977671452027851,1,0.13548265180240074,0.0,0.5616835355758667,0.6350816506953874,3,0.36005239312847453,0.3333333333333333,0.327605277299881,0.8554819307472517,7,0.6645487118512392,1.0,0.2448233664035797,0.9206764337980834,2,0.21965413364685243,0.2222222222222222,0.24160699546337128,0.7882574524890925,0,0.12812276603654027,0.0,0.4670228660106659,0.6400387467213977,3,0.40285216075264746,0.3333333333333333,0.2660984694957733,0.83173511070682,6,0.6364622339606285,0.6666666666666666,0.19317801296710968,0.9073458497533292
3rd_avenue/south_to_north/33_n00112_N_L.jpg,n00112,L,1,0.12515211229523024,0.0,0.6750152707099915,0.571963543444226,1,0.10058023190746705,0.0,0.6997086405754089,0.5196490777950958,3,0.4645768242577712,0.3333333333333333,0.27912747859954834,0.8858124164975599,7,0.7282401729996005,1.0,0.3278299868106842,0.865882594489773,0,0.0869087230724593,0.0,0.6893300414085388,0.48637006095517726,0,0.08700263826176524,0.0,0.6552431583404541,0.506666782768836,5,0.47680745449744993,0.5555555555555556,0.22567065060138702,0.8603458360541237,7,0.726648231347402,0.7777777777777778,0.1928463578224182,0.858110013198237
east_34th_street/west_to_east/06_n00272_E_L.jpg,n00272,L,2,0.2879133706446737,0.16666666666666666,0.2999187111854553,0.8288615613130947,1,0.20710305854057273,0.0,0.33153653144836426,0.756578495154343,3,0.3772693978001674,0.3333333333333333,0.32064002752304077,0.8657448787360214,5,0.5846690777689219,0.6666666666666666,0.22027738392353058,0.950560017224718,2,0.3127453163680103,0.2222222222222222,0.28987693786621094,0.8009255794383299,2,0.21195129377560484,0.2222222222222222,0.25646260380744934,0.7671605953946082,3,0.41874972451478243,0.3333333333333333,0.24517394602298737,0.8509069836530253,6,0.5880466850681437,0.6666666666666666,0.18688952922821045,0.9182052205520523
madison_avenue/south_to_north/17_n00739_N_R.jpg,n00739,R,1,0.1632221353550752,0.0,0.5920895934104919,0.6692882713084068,1,0.1414360017515719,0.0,0.5820810794830322,0.642126534384969,3,0.406911906786263,0.3333333333333333,0.3050896227359772,0.8833062715819786,3,0.5676453374326229,0.3333333333333333,0.18213355541229248,0.9789200894947466,0,0.11342920383645429,0.0,0.637523353099823,0.5594659781792278,0,0.1746523171249363,0.0,0.41813284158706665,0.7340985189346955,3,0.4516055846793784,0.3333333333333333,0.2240757793188095,0.8612653056489125,6,0.5860571600496769,0.6666666666666666,0.16701482236385345,0.9433443269157886
east_39th_street/west_to_east/46_n00547_E_L.jpg,n00547,L,1,0.12989196840984127,0.0,0.5227749347686768,0.6194118890969139,1,0.07226710575438726,0.0,0.6891525387763977,0.45003566337877715,5,0.6420213751650105,0.6666666666666666,0.37307316064834595,0.806379587036049,3,0.49142607177297276,0.3333333333333333,0.24526719748973846,0.9568795040103079,1,0.19386329820069173,0.1111111111111111,0.3359406888484955,0.6956571311697753,0,0.11129704001359642,0.0,0.39638781547546387,0.5804131626048757,6,0.6391524333092902,0.6666666666666666,0.26774120330810547,0.798297532390432,3,0.5107293079296747,0.3333333333333333,0.17705531418323517,0.9343374595540437
tunnel_approach_street/south_to_north/04_n00159_N_R.jpg,n00159,R,1,0.11165829825525482,0.0,0.6645181775093079,0.5583207396501926,1,0.044361603213474154,0.0,0.8365767598152161,0.31713337540187414,1,0.18944075463029245,0.0,0.441639244556427,0.7387426509841831,1,0.2710622927794854,0.0,0.31047043204307556,0.8582265665121902,0,0.15286632497898406,0.0,0.3790619671344757,0.6898152893827948,0,0.04570188727747235,0.0,0.7838545441627502,0.34786043121189175,2,0.2783757002455079,0.2222222222222222,0.2498575896024704,0.8192231279184995,3,0.38187798692120445,0.3333333333333333,0.21056906878948212,0.9235202311117485
east_42nd_street/west_to_east/35_n00675_E_R.jpg,n00675,R,1,0.20837160044660172,0.0,0.3720526397228241,0.7728320784313097,1,0.1406418865857025,0.0,0.5477544665336609,0.6459776133120556,3,0.48831447772681713,0.3333333333333333,0.27620089054107666,0.8488223203563107,7,0.6397406794130802,1.0,0.23619773983955383,0.9440298522909287,2,0.22888084588986304,0.2222222222222222,0.2713780403137207,0.7776374233534723,0,0.13778198634584746,0.0,0.43317902088165283,0.6612256869856418,5,0.4919497337088817,0.5555555555555556,0.2417319416999817,0.8434309606858924,6,0.6409058674342103,0.6666666666666666,0.18547728657722473,0.9162184207114209
east_35th_street/west_to_east/07_n00320_E_L.jpg,n00320,L,2,0.2571419729307915,0.16666666666666666,0.31981757283210754,0.7862804996245184,1,0.1823692312852169,0.0,0.3577919900417328,0.7084142481233889,5,0.4870380765448014,0.6666666666666666,0.2750301957130432,0.845319819115544,5,0.5541969736417135,0.6666666666666666,0.20845334231853485,0.9686603271017042,2,0.30296400000548196,0.2222222222222222,0.31721195578575134,0.7546555500457979,2,0.21442365585567635,0.2222222222222222,0.3106522560119629,0.7198358163368379,5,0.502854084647778,0.5555555555555556,0.2593889832496643,0.8328580957845545,5,0.5744950599554512,0.5555555555555556,0.17189852893352509,0.9267243962706154
3rd_avenue/south_to_north/14_n00093_N_L.jpg,n00093,L,1,0.15037784446030855,0.0,0.5443877577781677,0.6676490372608592,1,0.07703988649882376,0.0,0.7329734563827515,0.45589140094021224,3,0.42225168490161497,0.3333333333333333,0.2916039526462555,0.8985108136813461,7,0.6331459706028303,1.0,0.23666778206825256,0.9475563067611069,0,0.160065073106024,0.0,0.36961477994918823,0.7056653195581424,0,0.07404575949638253,0.0,0.6557376384735107,0.47695585199592117,3,0.45074914023280144,0.3333333333333333,0.22654925286769867,0.8667611038113677,6,0.6262096657107273,0.6666666666666666,0.1786590963602066,0.9250309362230061
east_36th_street/west_to_east/25_n00385_E_L.jpg,n00385,L,1,0.1553660078595082,0.0,0.5982152223587036,0.6564555890124215,1,0.10667902433002989,0.0,0.6747784614562988,0.5438645062394712,3,0.4466296061873436,0.3333333333333333,0.28132346272468567,0.8961304997969952,5,0.5830768688271443,0.6666666666666666,0.20282773673534393,0.9657313556147734,0,0.11279369869993792,0.0,0.6306506991386414,0.5615438448564152,0,0.08609160330767433,0.0,0.6542530655860901,0.5065888660041876,5,0.4776239880464143,0.5555555555555556,0.22075863182544708,0.8655264984382299,6,0.6074171256687906,0.6666666666666666,0.1806691735982895,0.9258102074133643
east_37th_street/west_to_east/27_n00435_E_L.jpg,n00435,L,1,0.10267666261643171,0.0,0.7460074424743652,0.4877183815449001,1,0.061454469338059425,0.0,0.8004143834114075,0.38047398426229984,3,0.33738406654447317,0.3333333333333333,0.30714330077171326,0.8721903803372106,3,0.5107810186843077,0.3333333333333333,0.1931915432214737,0.9897919763590908,0,0.06414762910248505,0.0,0.8116416335105896,0.3546534787908235,0,0.05501772168402871,0.0,0.7705016732215881,0.3770269541850318,3,0.400348200255798,0.3333333333333333,0.24599821865558624,0.8638055992641996,5,0.555187196781238,0.5555555555555556,0.1536470204591751,0.9551157121504238
east_36th_street/east_to_west/24_n00384_W_L.jpg,n00384,L,1,0.17867509628801295,0.0,0.36353760957717896,0.6986408404318744,1,0.142026860024392,0.0,0.4494391977787018,0.6316168865116984,3,0.3911474943161011,0.3333333333333333,0.3544914424419403,0.834416627647033,3,0.5240157085160414,0.3333333333333333,0.2204872965812683,0.9674363232049257,2,0.2504736902450936,0.2222222222222222,0.32979825139045715,0.7341814058052617,2,0.20092575723538175,0.2222222222222222,0.30836978554725647,0.7044707856639667,3,0.43092493731011117,0.3333333333333333,0.264150470495224,0.8137625346729618,6,0.5729746578468217,0.6666666666666666,0.17514942586421967,0.9266293429949379
east_39th_street/east_to_west/35_n00514_W_R.jpg,n00514,R,1,0.18107431168512753,0.0,0.37082186341285706,0.7113566971307047,1,0.09774544155031133,0.0,0.6014392375946045,0.5324324446187635,3,0.27537150867283344,0.3333333333333333,0.2831420600414276,0.8304481717696848,7,0.6856993103089432,1.0,0.2690492570400238,0.8931087172037772,2,0.2370455631106678,0.2222222222222222,0.33307209610939026,0.7211122534347837,0,0.1279606209265896,0.0,0.3496106266975403,0.6197132397109651,3,0.34733533590204185,0.3333333333333333,0.25516459345817566,0.835376852274198,6,0.6356640947568748,0.6666666666666666,0.20416031777858734,0.894073699619272
east_35th_street/east_to_west/41_n00320_W_R.jpg,n00320,R,2,0.23767802588796863,0.16666666666666666,0.33106985688209534,0.7687319716843831,1,0.15009738155640662,0.0,0.4639771580696106,0.6616194396864583,3,0.34473151511823136,0.3333333333333333,0.32806846499443054,0.8544937221957535,3,0.5503685461978117,0.3333333333333333,0.20137646794319153,0.9715989778987297,2,0.2745706219640043,0.2222222222222222,0.3283300995826721,0.7486117977059076,1,0.17698814349973369,0.1111111111111111,0.2893713116645813,0.7130344334761065,3,0.3904812721690784,0.3333333333333333,0.2663891315460205,0.8324855967004045,5,0.5634160410198901,0.5555555555555556,0.17105847597122192,0.9279424863959639
lexington_avenue/south_to_north/01_n00689_N_L.jpg,n00689,L,1,0.18273628844569126,0.0,0.42940807342529297,0.7327617562675368,1,0.11386942335714896,0.0,0.6019145846366882,0.5795223494906682,3,0.3943291410493354,0.3333333333333333,0.3367096483707428,0.8466801297525793,7,0.6759218405932188,1.0,0.24445493519306183,0.907151068215768,1,0.2091752777600454,0.1111111111111111,0.2712191641330719,0.7538273543753116,0,0.12918007585944402,0.0,0.446108877658844,0.6411134285822437,3,0.4400931380999585,0.3333333333333333,0.2434500902891159,0.8336949373684602,6,0.6663517616689205,0.6666666666666666,0.2069128155708313,0.8798120842320839
madison_avenue/south_to_north/06_n00728_N_R.jpg,n00728,R,3,0.4350667578789095,0.3333333333333333,0.29699018597602844,0.8819584582820275,3,0.31248233816586435,0.3333333333333333,0.3224577307701111,0.8253446636300986,3,0.33766617082680267,0.3333333333333333,0.3098089396953583,0.8666966367210239,7,0.6078080578396717,1.0,0.1993979811668396,0.9572022293620711,3,0.46092873853113914,0.3333333333333333,0.23704840242862701,0.8512938235636256,2,0.3306300565600395,0.2222222222222222,0.27595070004463196,0.7930356916096687,3,0.3871648296092947,0.3333333333333333,0.26086243987083435,0.845631785712608,6,0.5952772512618039,0.6666666666666666,0.17819415032863617,0.9269662747586138
east_39th_street/east_to_west/29_n00520_W_R.jpg,n00520,R,2,0.25716130978738266,0.16666666666666666,0.31400638818740845,0.7939139833861846,1,0.15257990952037895,0.0,0.42278167605400085,0.6528815956521582,3,0.2983839292234431,0.3333333333333333,0.32971587777137756,0.817379265298225,7,0.6989760479579369,1.0,0.27602046728134155,0.8888042422386496,2,0.2950322903666852,0.2222222222222222,0.30871978402137756,0.7703314711982133,2,0.19371721360625493,0.2222222222222222,0.29838699102401733,0.704678857077337,3,0.3571253255423572,0.3333333333333333,0.27768537402153015,0.8103849852982757,6,0.643762331455946,0.6666666666666666,0.2047513723373413,0.8946160624275494
3rd_avenue/south_to_north/31_n00110_N_L.jpg,n00110,L,3,0.29728236033891636,0.3333333333333333,0.33554190397262573,0.8010937648025284,2,0.21816730650607497,0.16666666666666666,0.3449268043041229,0.7363864741136126,3,0.4407422092432777,0.3333333333333333,0.29253458976745605,0.8752424260898386,5,0.5879783226797978,0.6666666666666666,0.2224862426519394,0.9551325110611371,3,0.33324176706891095,0.3333333333333333,0.2846008837223053,0.7766758114022557,2,0.252642151239949,0.2222222222222222,0.33359992504119873,0.7350438227258693,3,0.45468497845447725,0.3333333333333333,0.2252090573310852,0.8521653523450825,6,0.619800591427419,0.6666666666666666,0.1866055727005005,0.9203543771859978
east_34th_street/east_to_west/23_n00291_W_L.jpg,n00291,L,2,0.2484514283326765,0.16666666666666666,0.3113082945346832,0.7911259132487327,1,0.16806173138320446,0.0,0.3999042212963104,0.6883202454127308,3,0.4070461179750661,0.3333333333333333,0.34047195315361023,0.8424427360820952,5,0.6138717786719402,0.6666666666666666,0.2247868925333023,0.9404219200838779,2,0.2800476356771671,0.2222222222222222,0.31182557344436646,0.7685562114907073,2,0.1948211058172294,0.2222222222222222,0.28636202216148376,0.7167857762333587,3,0.44136190900786054,0.3333333333333333,0.2500819265842438,0.8280518998181907,6,0.5966127074013153,0.6666666666666666,0.1954801082611084,0.9076263501060639
madison_avenue/south_to_north/06_n00728_N_L.jpg,n00728,L,1,0.16881594558556876,0.0,0.6110741496086121,0.6649199006443635,1,0.06878738415737946,0.0,0.7878300547599792,0.40611034155471476,3,0.42304978519678116,0.3333333333333333,0.25956133008003235,0.921829068098278,3,0.5480067133903503,0.3333333333333333,0.17225220799446106,0.9889297213617355,0,0.08629684336483479,0.0,0.7532320618629456,0.440527615987384,0,0.04053976986971167,0.0,0.8353054523468018,0.3000386156763754,3,0.4499428832075662,0.3333333333333333,0.21300818026065826,0.8945951465651455,5,0.540840676261319,0.5555555555555556,0.15091723203659058,0.9596831359449877
Park_Ave_West/south_to_north/25_n00233_N_L.jpg,n00233,L,1,0.1786927409314861,0.0,0.41216516494750977,0.7199014450547623,1,0.10443052432189386,0.0,0.647013783454895,0.5490903535072789,3,0.34058072868113715,0.3333333333333333,0.3343524634838104,0.8464589758953536,7,0.6178688667714596,1.0,0.2144056111574173,0.9569315149867025,1,0.1962999759448899,0.1111111111111111,0.2958838939666748,0.7269565802747231,0,0.10382265043962333,0.0,0.5594008564949036,0.5740518929775509,3,0.3906326235478951,0.3333333333333333,0.268609881401062,0.8302313430350726,6,0.6189290173351765,0.6666666666666666,0.17734886705875397,0.9282276462229964
tunnel_approach_street/south_to_north/15_n00185_N_R.jpg,n00185,R,1,0.11254121890912454,0.0,0.7418226003646851,0.49891409646722085,1,0.06957435747608542,0.0,0.7962963581085205,0.39953686477132483,3,0.30232768893862766,0.3333333333333333,0.2677171528339386,0.869521892562447,1,0.26515872590243816,0.0,0.33868104219436646,0.8558109660290133,0,0.0596620078302092,0.0,0.8478045463562012,0.30937327705497875,0,0.04700489344799684,0.0,0.8324166536331177,0.31427887513969804,3,0.3732819860904581,0.3333333333333333,0.24157632887363434,0.8674735374315191,3,0.4032910209563043,0.3333333333333333,0.19090428948402405,0.9433380107395182
east_40th_street/west_to_east/42_n00590_E_R.jpg,n00590,R,1,0.09262077556923032,0.0,0.6956977844238281,0.5080785652831609,1,0.05356388085056096,0.0,0.7944151163101196,0.36636969791799456,1,0.2064032661728561,0.0,0.36091917753219604,0.7591687520494175,1,0.3899985613922278,0.0,0.22167879343032837,0.965860127195906,0,0.11464335919461316,0.0,0.5475733876228333,0.5992413216637047,0,0.06688030002017815,0.0,0.7043635249137878,0.44209035189496837,2,0.30197327534875107,0.2222222222222222,0.2627108097076416,0.8127205209041378,3,0.49625737054480445,0.3333333333333333,0.1617211252450943,0.9667164570818819
east_34th_street/west_to_east/45_n00311_E_L.jpg,n00311,L,1,0.166651738807559,0.0,0.6760748624801636,0.6036925057188415,1,0.06511248011762898,0.0,0.8239052891731262,0.366682713328935,3,0.44055496404568356,0.3333333333333333,0.28557929396629333,0.8994859735426535,7,0.5575886741280556,1.0,0.18545332551002502,0.98789599554821,0,0.07531485313342677,0.0,0.8268662691116333,0.34819979625659,0,0.035268673518051706,0.0,0.8761790990829468,0.2494496936711367,3,0.4573089691499869,0.3333333333333333,0.21914967894554138,0.8676474911386414,6,0.603186008416944,0.6666666666666666,0.16128171980381012,0.9468346873404209
east_34th_street/east_to_west/04_n00310_W_L.jpg,n00310,L,1,0.20536272887450954,0.0,0.3612036108970642,0.7631942423425766,1,0.1479916749134039,0.0,0.4796379506587982,0.6597445328165431,3,0.43824859289452434,0.3333333333333333,0.3244841992855072,0.8458235720706596,5,0.6003626488770047,0.6666666666666666,0.2318815439939499,0.9347166406591039,2,0.23967918660491705,0.2222222222222222,0.2772226929664612,0.7862645435599371,0,0.16509640951537424,0.0,0.3293056786060333,0.7084457831875188,5,0.4647676511150267,0.5555555555555556,0.23156709969043732,0.8292592213807174,6,0.6004922253390154,0.6666666666666666,0.19838789105415344,0.901785129582323
east_35th_street/east_to_west/43_n00318_W_L.jpg,n00318,L,1,0.1233622853954633,0.0,0.7089754343032837,0.5440019156859414,1,0.11822773205737273,0.0,0.6715596318244934,0.5662995542409949,3,0.3182447698588173,0.3333333333333333,0.2736978828907013,0.8810851149610828,1,0.4749358619252841,0.0,0.18090678751468658,0.9927114523202959,0,0.10672865352696842,0.0,0.7392181158065796,0.46999387258772163,0,0.14658008619315094,0.0,0.5363236665725708,0.6617708972504346,3,0.3762780169232024,0.3333333333333333,0.23380334675312042,0.8776339353136181,3,0.5590125086406866,0.3333333333333333,0.13255299627780914,0.973794405628163
east_36th_street/east_to_west/06_n00402_W_L.jpg,n00402,L,3,0.4275196064263582,0.3333333333333333,0.2737370729446411,0.9117380197558728,3,0.38527150188262266,0.3333333333333333,0.29795876145362854,0.8890661349643117,5,0.501107083943983,0.6666666666666666,0.27541667222976685,0.8620213461609415,3,0.4622178375720978,0.3333333333333333,0.2167397290468216,0.9832504167944307,3,0.4800342097878456,0.3333333333333333,0.20432546734809875,0.8901319914509817,3,0.4351930462030901,0.3333333333333333,0.22512120008468628,0.8701841607183635,5,0.52444804004497,0.5555555555555556,0.2550124526023865,0.836054184521305,5,0.5249813637799687,0.5555555555555556,0.15661661326885223,0.9590355725614507
east_35th_street/east_to_west/21_n00340_W_L.jpg,n00340,L,2,0.27560983994044363,0.16666666666666666,0.3066295087337494,0.8119031649814514,1,0.16541836880302677,0.0,0.40460729598999023,0.6841301455865065,5,0.5125932862671713,0.6666666666666666,0.3012864291667938,0.827281628355241,5,0.6423362254475554,0.6666666666666666,0.221455916762352,0.9298164592929616,2,0.322967778166963,0.2222222222222222,0.2831907868385315,0.797298075153529,1,0.1926169787507711,0.1111111111111111,0.28642621636390686,0.7160096631311358,5,0.5190926438404454,0.5555555555555556,0.267537921667099,0.8212118950927233,6,0.626784549612138,0.6666666666666666,0.19471460580825806,0.9074033166030036
east_36th_street/west_to_east/43_n00403_E_R.jpg,n00403,R,3,0.4515215338518222,0.3333333333333333,0.2927156686782837,0.8678081645840444,3,0.40820572851225734,0.3333333333333333,0.31647858023643494,0.8656116350685793,3,0.3787943576462567,0.3333333333333333,0.348334938287735,0.835579737656254,3,0.4647061588863532,0.3333333333333333,0.2189955860376358,0.9838138996694341,5,0.4991530417982075,0.5555555555555556,0.2120693325996399,0.8520807052286703,3,0.453936528466228,0.3333333333333333,0.2222186177968979,0.845710789687926,3,0.42684908982159364,0.3333333333333333,0.2551436722278595,0.8201737642191477,5,0.5425506283839544,0.5555555555555556,0.15981902182102203,0.955102458534643
