node_id,osm_name,hw,snap_m,is_pedestrian,fov
n00101,3rd Avenue,primary,0.04502035824243879,False,90
n00102,3rd Avenue,primary,0.03249738415613877,False,90
n00103,3rd Avenue,primary,0.014257279673871337,False,90
n00104,3rd Avenue,primary,0.03167584078875047,False,90
n00105,3rd Avenue,primary,0.05015329035081088,False,90
n00106,3rd Avenue,primary,0.007034574627424619,False,90
n00107,3rd Avenue,primary,0.03925653638446852,False,90
n00108,3rd Avenue,primary,0.018896182362496947,False,90
n00109,3rd Avenue,primary,0.02335129980545922,False,90
n00110,3rd Avenue,primary,0.03379547290277351,False,90
n00111,3rd Avenue,primary,0.03907227429771107,False,90
n00112,3rd Avenue,primary,0.02634875272395407,False,90
n00113,3rd Avenue,primary,0.05661969325591393,False,90
n00114,Park Avenue,primary,0.022774665961643424,False,90
n00115,Park Avenue,primary,0.004287897929979057,False,90
n00116,Park Avenue,primary,0.05096140910578964,False,90
n00117,Park Avenue,primary,0.013493649175805974,False,90
n00118,Park Avenue,primary,0.05659989796586835,False,90
n00119,Park Avenue,primary,0.021292693965697777,False,90
n00120,Park Avenue,primary,0.006516649428722665,False,90
n00121,Park Avenue,primary,0.0363404111203665,False,90
n00122,Park Avenue,primary,0.04053946057579577,False,90
n00123,Park Avenue,primary,0.011545588644526688,False,90
n00124,Park Avenue,primary,0.024778278366514597,False,90
n00125,Park Avenue,primary,0.027406664763290227,False,90
n00126,Park Avenue,primary,0.001987233952497797,False,90
n00127,Park Avenue,primary,0.03405282737703277,False,90
n00128,Park Avenue,primary,0.04564604196567093,False,90
n00129,Park Avenue,primary,0.043938158634310304,False,90
n00130,Park Avenue,primary,0.05041633066693806,False,90
n00131,Park Avenue,primary,0.052593543886193736,False,90
n00132,Park Avenue,primary,0.07672919255261375,False,90
n00133,Park Avenue,primary,0.028896766258084947,False,90
n00134,Park Avenue,primary,0.049225522030544554,False,90
n00135,Park Avenue,primary,0.01115416426224741,False,90
n00136,Park Avenue,primary,0.018645551737461536,False,90
n00137,Park Avenue,primary,0.05782363430138273,False,90
n00138,Park Avenue,primary,0.03587481717404528,False,90
n00139,Park Avenue,primary_link,0.029843681244985855,False,90
n00140,Park Avenue,primary,0.036265596093135746,False,90
n00141,Park Avenue,residential,0.011121952698054159,False,90
n00142,Park Avenue,residential,0.015088820021344323,False,90
n00143,Park Avenue,residential,0.04122872421891322,False,90
n00144,Park Avenue,primary,0.06118084272938089,False,90
n00145,Park Avenue,primary,0.022066582308394856,False,90
n00146,Park Avenue,primary,0.027580129781971153,False,90
n00147,Park Avenue,primary,0.004798226887822033,False,90
n00148,Park Avenue,primary,0.008760207689807412,False,90
n00149,Park Avenue,primary,0.05672384454405524,False,90
n00150,Park Avenue,primary,0.08249294445809624,False,90
n00151,Park Avenue,primary,0.009642104116920383,False,90
n00152,Park Avenue,primary,0.01689029219478855,False,90
n00153,Park Avenue,primary,0.0023846585255638854,False,90
n00154,Park Avenue,primary,0.032168089721636074,False,90
n00155,Park Avenue,primary,0.033609294745191386,False,90
n00156,Park Avenue,primary,0.0043287912219123,False,90
n00157,Park Avenue,primary,0.052843288553502364,False,90
n00158,Park Avenue,primary,0.054215663073032425,False,90
n00159,Park Avenue,primary,0.010356893108386913,False,90
n00160,Park Avenue,primary,0.07973617561437847,False,90
n00161,Park Avenue,primary,0.06397267333886213,False,90
n00162,Park Avenue,primary,0.029705466405610448,False,90
n00163,Park Avenue,primary,0.06420786624533639,False,90
n00164,Park Avenue,primary,0.057257606003343425,False,90
n00165,Park Avenue,primary,0.04031808411068075,False,90
n00166,Park Avenue,primary,0.0070837488015522195,False,90
n00167,Park Avenue,primary,0.037191774914576155,False,90
n00168,Park Avenue,primary,0.03449265212060322,False,90
n00169,Park Avenue,primary,0.06306801148789933,False,90
n00170,Park Avenue,primary,0.015824355325329907,False,90
n00171,Park Avenue,primary,0.011441319200922832,False,90
n00172,Park Avenue,primary,0.039018835233062335,False,90
n00173,Park Avenue,primary,0.011896394541665242,False,90
n00174,Park Avenue,primary,0.06249969487195063,False,90
n00175,Park Avenue,unclassified,0.01898375796704337,False,90
n00176,Park Avenue,primary,0.03552047803019455,False,90
n00177,Park Avenue,unclassified,0.03925814224260775,False,90
n00178,Park Avenue,primary,0.08626691982217417,False,90
n00179,Park Avenue,unclassified,0.05113878453160564,False,90
n00180,Park Avenue,primary,0.046816673808375064,False,90
n00181,Park Avenue,unclassified,0.0037797207537249617,False,90
n00182,Park Avenue,primary,0.07358034653780234,False,90
n00183,Park Avenue,unclassified,0.00979543816715011,False,90
n00184,Park Avenue,primary,0.02261849254131885,False,90
n00185,Park Avenue,unclassified,0.05941656366553014,False,90
n00186,Park Avenue,primary,0.04923894482651595,False,90
n00187,Park Avenue,unclassified,0.003017349342652007,False,90
n00188,Park Avenue,primary,0.0018660438712579264,False,90
n00189,Park Avenue,unclassified,0.05560749044718726,False,90
n00190,Park Avenue,primary,0.02461118823003171,False,90
n00191,Park Avenue,unclassified,0.021163720118597247,False,90
n00192,Park Avenue,primary,0.05286714685740331,False,90
n00193,Park Avenue,unclassified,0.017934986123149425,False,90
n00194,Park Avenue,primary,0.020733878639727355,False,90
n00195,Park Avenue,unclassified,0.027749764758830973,False,90
n00196,Park Avenue,primary,0.0011004317631623324,False,90
n00197,Park Avenue,unclassified,0.03778104741015803,False,90
n00198,Park Avenue,primary,0.04498982413256539,False,90
n00199,Park Avenue,primary,0.05257211497717688,False,90
n00200,Park Avenue,primary,0.04395770872235428,False,90
n00201,Park Avenue,primary,0.05142523569420246,False,90
n00202,Park Avenue,primary,0.026856651083185124,False,90
n00203,Park Avenue,primary,0.05034911361018014,False,90
n00204,Park Avenue,primary,0.010556406895511648,False,90
n00205,Park Avenue,primary,0.04934374189832338,False,90
n00206,Park Avenue,primary,0.022652278778598486,False,90
n00207,Park Avenue,primary,0.04840912591345742,False,90
n00208,Park Avenue,primary,0.07134405260145568,False,90
n00209,Park Avenue,primary,0.004523338638150999,False,90
n00210,Park Avenue,primary,0.03776936344617973,False,90
n00211,Park Avenue,primary,0.05594895221046249,False,90
n00212,Park Avenue,primary,0.03030400948773028,False,90
n00213,Park Avenue,primary,0.037399219080210135,False,90
n00214,Park Avenue,primary,0.008202370638609166,False,90
n00215,Park Avenue,primary,0.004277009287563933,False,90
n00216,Park Avenue,primary,0.013451017792545174,False,90
n00217,Park Avenue,primary,0.022552494044309028,False,90
n00218,Park Avenue,primary,0.0043138858499846295,False,90
n00219,Park Avenue,primary,0.04247956405006484,False,90
n00220,Park Avenue,primary,0.016208613101662113,False,90
n00221,Park Avenue,primary,0.045477337749422274,False,90
n00222,Park Avenue,primary,0.01372763809378449,False,90
n00223,Park Avenue,primary,0.008958200822229173,False,90
n00224,Park Avenue,primary,0.00187428857671226,False,90
n00225,Park Avenue,primary,0.012635202671616209,False,90
n00226,Park Avenue,primary,0.01182717848870496,False,90
n00227,Park Avenue,primary,0.032451356414416196,False,90
n00228,Park Avenue,primary,0.051559105195466,False,90
n00229,Park Avenue,primary,0.07073755642218377,False,90
n00230,Park Avenue,primary,0.013992868025803759,False,90
n00231,Park Avenue,primary,0.041411946822017785,False,90
n00232,Park Avenue,primary,0.04875266135331039,False,90
n00233,Park Avenue,primary,0.0614415409052501,False,90
n00234,Park Avenue,primary,0.020688207978110877,False,90
n00235,Park Avenue,residential,0.0368134242898091,False,90
n00236,Park Avenue,primary,0.005310568920558888,False,90
n00237,Park Avenue,residential,0.03544691079473256,False,90
n00238,Park Avenue,primary,0.009994516442252688,False,90
n00239,Park Avenue,residential,0.0015182871228767328,False,90
n00240,Park Avenue,primary,0.03962352519293926,False,90
n00241,Park Avenue,residential,0.03240452971938805,False,90
n00242,Park Avenue,primary,0.06191466012422808,False,90
n00243,Park Avenue,primary,0.007577848233933596,False,90
n00244,Park Avenue,primary,0.060047108696285344,False,90
n00245,Park Avenue,primary,0.06280452174304389,False,90
n00246,Tunnel Exit Street,primary,0.011345911967162158,False,90
n00247,Tunnel Exit Street,primary,0.05491325539807984,False,90
n00248,Tunnel Exit Street,primary,0.009227777079552925,False,90
n00249,Tunnel Exit Street,primary,0.060625198843584874,False,90
n00250,Tunnel Exit Street,primary,0.0033099962666069634,False,90
n00251,Tunnel Exit Street,motorway_link,0.005508768576681573,False,90
n00252,Tunnel Exit Street,unclassified,0.030695647424856642,False,90
n00253,Tunnel Exit Street,unclassified,0.01451581219795658,False,90
n00254,Tunnel Exit Street,unclassified,0.044815955808293804,False,90
n00255,Tunnel Exit Street,unclassified,0.03151288866708497,False,90
n00256,Tunnel Exit Street,unclassified,0.043235166293085464,False,90
n00257,Tunnel Exit Street,unclassified,0.05086895347938862,False,90
n00258,Tunnel Exit Street,unclassified,0.03911099875879461,False,90
n00259,Tunnel Exit Street,unclassified,0.03559812136027146,False,90
n00260,Tunnel Exit Street,unclassified,0.009689305674233486,False,90
n00261,Tunnel Exit Street,unclassified,0.026954452809845698,False,90
n00262,Tunnel Exit Street,unclassified,0.07228184434868837,False,90
n00263,Tunnel Exit Street,unclassified,0.0053685901959104184,False,90
n00264,Tunnel Exit Street,unclassified,0.0034501211724080345,False,90
n00265,Tunnel Exit Street,unclassified,0.0016024204543417483,False,90
n00266,Tunnel Exit Street,unclassified,0.006174817937477519,False,90
n00267,East 34th Street,primary,0.05242700683551082,False,90
n00268,East 34th Street,primary,0.04044318809582644,False,90
n00269,East 34th Street,primary,0.00024563689976596804,False,90
n00270,East 34th Street,primary,0.05419158380322403,False,90
n00271,East 34th Street,primary,0.03627194948125394,False,90
n00272,East 34th Street,primary,0.032247277768661,False,90
n00273,East 34th Street,primary,0.020656683801843424,False,90
n00274,East 34th Street,primary,0.03139376119582768,False,90
n00275,East 34th Street,primary,0.041602281077961524,False,90
n00276,East 34th Street,primary,0.03462018259107207,False,90
n00277,East 34th Street,primary,0.08325019213792438,False,90
n00278,East 34th Street,primary,0.008935470191211525,False,90
n00279,East 34th Street,primary,0.021146663592706297,False,90
n00280,East 34th Street,primary,0.03353456457482501,False,90
n00281,East 34th Street,primary,0.09377234505298576,False,90
n00282,East 34th Street,primary,0.022182239438796554,False,90
n00283,East 34th Street,primary,0.07291198615608838,False,90
n00284,East 34th Street,primary,0.03011435482427611,False,90
n00285,East 34th Street,primary,0.014409439458399417,False,90
n00286,East 34th Street,primary,0.0021602056267386372,False,90
n00287,East 34th Street,primary,0.05218009100454212,False,90
n00288,East 34th Street,primary,0.04488302188203307,False,90
n00289,East 34th Street,primary,0.03831131181961265,False,90
n00290,East 34th Street,primary,0.044269374706339445,False,90
n00291,East 34th Street,primary,0.011489247187340476,False,90
n00292,East 34th Street,primary,0.044701958636283415,False,90
n00293,East 34th Street,primary,0.01713426026084702,False,90
n00294,East 34th Street,primary,0.055159485220429204,False,90
n00295,East 34th Street,primary,0.021506679455457013,False,90
n00296,East 34th Street,primary,0.013673093992263765,False,90
n00297,East 34th Street,primary,0.05316846460932232,False,90
n00298,East 34th Street,primary,0.06135613770401384,False,90
n00299,East 34th Street,primary,0.07016342494615486,False,90
n00300,East 34th Street,primary,0.019855110956502362,False,90
n00301,East 34th Street,primary,0.0672578933397014,False,90
n00302,East 34th Street,primary,0.009693479975292345,False,90
n00303,East 34th Street,primary,0.03471891759881848,False,90
n00304,East 34th Street,primary,0.050177235896748294,False,90
n00305,East 34th Street,primary,0.04800711477684183,False,90
n00306,East 34th Street,primary,0.02845395456499004,False,90
n00307,East 34th Street,primary,0.015194116826439013,False,90
n00308,East 34th Street,primary,0.05709406906790168,False,90
n00309,East 34th Street,primary,0.07070800554177212,False,90
n00310,East 34th Street,primary,0.018295603024636797,False,90
n00311,East 34th Street,primary,0.046276373624808936,False,90
n00312,East 34th Street,primary,0.02870768850273263,False,90
n00313,East 34th Street,primary,0.03874947471935295,False,90
n00314,East 35th Street,residential,0.01985760726359439,False,90
n00315,East 35th Street,residential,0.05008191585961685,False,90
n00316,East 35th Street,residential,0.008054895209685371,False,90
n00317,East 35th Street,residential,0.032612093784699724,False,90
n00318,East 35th Street,residential,0.057346318014329344,False,90
n00319,East 35th Street,residential,0.05810929837609552,False,90
n00320,East 35th Street,residential,0.03302061423959322,False,90
n00321,East 35th Street,residential,0.053677335656660045,False,90
n00322,East 35th Street,residential,0.02797247643399657,False,90
n00323,East 35th Street,residential,0.03887704527393719,False,90
n00324,East 35th Street,residential,0.003240417326394599,False,90
n00325,East 35th Street,residential,0.04553461091357754,False,90
n00326,East 35th Street,residential,0.051783067417699336,False,90
n00327,East 35th Street,residential,0.04982302609702163,False,90
n00328,East 35th Street,residential,0.05030764008138524,False,90
n00329,East 35th Street,residential,0.0013302783730413544,False,90
n00330,East 35th Street,residential,0.034429751348147644,False,90
n00331,East 35th Street,residential,0.06502376912899274,False,90
n00332,East 35th Street,residential,0.002102957537828791,False,90
n00333,East 35th Street,residential,0.026072497331891948,False,90
n00334,East 35th Street,residential,0.05407129392526781,False,90
n00335,East 35th Street,residential,0.023195957818502387,False,90
n00336,East 35th Street,residential,0.0508407650388348,False,90
n00337,East 35th Street,residential,0.017177449447455386,False,90
n00338,East 35th Street,residential,0.07065051705924189,False,90
n00339,East 35th Street,residential,0.03296186595694038,False,90
n00340,East 35th Street,residential,0.0839849469873176,False,90
n00341,East 35th Street,residential,0.002713437245764246,False,90
n00342,East 35th Street,secondary,0.07252288436896087,False,90
n00343,East 35th Street,secondary,0.02773600616464672,False,90
n00344,East 35th Street,secondary,0.07619465014422248,False,90
n00345,East 35th Street,secondary,0.018446936914105906,False,90
n00346,East 35th Street,secondary,0.02687125235670539,False,90
n00347,East 35th Street,secondary,0.03212177873990478,False,90
n00348,East 35th Street,residential,0.08201518885591329,False,90
n00349,East 35th Street,residential,0.029802900561000805,False,90
n00350,East 35th Street,residential,0.03666852335437269,False,90
n00351,East 35th Street,residential,0.03674435985889359,False,90
n00352,East 35th Street,residential,0.03033189452124033,False,90
n00353,East 35th Street,residential,0.04464119403488429,False,90
n00354,East 35th Street,residential,0.019911146738823098,False,90
n00355,East 35th Street,residential,0.055415902729625426,False,90
n00356,East 35th Street,residential,0.008781646249034825,False,90
n00357,East 35th Street,residential,0.06689937594377704,False,90
n00358,East 35th Street,residential,0.0030566248818718767,False,90
n00359,East 35th Street,residential,0.058821902104138436,False,90
n00360,East 35th Street,residential,0.0736076096956582,False,90
n00361,East 36th Street,secondary,0.03231844980584711,False,90
n00362,East 36th Street,secondary,0.006262943639830242,False,90
n00363,East 36th Street,secondary,0.0413317532671316,False,90
n00364,East 36th Street,secondary,0.05066843936717627,False,90
n00365,East 36th Street,secondary,0.002719865549163044,False,90
n00366,East 36th Street,secondary,0.04540544190413888,False,90
n00367,East 36th Street,secondary,0.046062901166157626,False,90
n00368,East 36th Street,secondary,0.002416287593619941,False,90
n00369,East 36th Street,secondary,0.028751027925393254,False,90
n00370,East 36th Street,secondary,0.01600998090869893,False,90
n00371,East 36th Street,secondary,0.06522568556971585,False,90
n00372,East 36th Street,secondary,0.027284750929254822,False,90
n00373,East 36th Street,secondary,0.020155467685856663,False,90
n00374,East 36th Street,secondary,0.07200025953990004,False,90
n00375,East 36th Street,secondary,0.02430699747660736,False,90
n00376,East 36th Street,secondary,0.08242081483471078,False,90
n00377,East 36th Street,secondary,0.005309940344979777,False,90
n00378,East 36th Street,secondary,0.031709197335222115,False,90
n00379,East 36th Street,secondary,0.06529230982117981,False,90
n00380,East 36th Street,secondary,0.022330641503956413,False,90
n00381,East 36th Street,secondary,0.020807760692841303,False,90
n00382,East 36th Street,secondary,0.017367025632441396,False,90
n00383,East 36th Street,secondary,0.0230743128704998,False,90
n00384,East 36th Street,secondary,0.06444216148030259,False,90
n00385,East 36th Street,secondary,0.06098004845322475,False,90
n00386,East 36th Street,secondary,0.028611794863105233,False,90
n00387,East 36th Street,secondary,0.06106101313121611,False,90
n00388,East 36th Street,secondary,0.09333358790976579,False,90
n00389,East 36th Street,secondary,0.05072786327828148,False,90
n00390,East 36th Street,secondary,0.07660838747636138,False,90
n00391,East 36th Street,secondary,0.04788579890998094,False,90
n00392,East 36th Street,secondary,0.02823238864641406,False,90
n00393,East 36th Street,secondary,0.002081699262500633,False,90
n00394,East 36th Street,secondary,0.03780697767308061,False,90
n00395,East 36th Street,secondary,0.03872220727418428,False,90
n00396,East 36th Street,secondary,0.010976021938682873,False,90
n00397,East 36th Street,secondary,0.03838556549570973,False,90
n00398,East 36th Street,secondary,0.06585840709831872,False,90
n00399,East 36th Street,residential,0.05230873815038949,False,90
n00400,East 36th Street,residential,0.08807152738202743,False,90
n00401,East 36th Street,residential,0.07211759663778114,False,90
n00402,East 36th Street,residential,0.05634064677456668,False,90
n00403,East 36th Street,residential,0.04074067565884959,False,90
n00404,East 36th Street,residential,0.025317679601841343,False,90
n00405,East 36th Street,residential,0.010071667774488183,False,90
n00406,East 36th Street,residential,0.05301094764336886,False,90
n00407,East 36th Street,residential,0.04698584268766974,False,90
n00408,East 37th Street,secondary,0.0325127947705547,False,90
n00409,East 37th Street,secondary,0.07687328352210837,False,90
n00410,East 37th Street,secondary,0.05082553104812557,False,90
n00411,East 37th Street,secondary,0.03795194941206339,False,90
n00412,East 37th Street,secondary,0.024901364785220613,False,90
n00413,East 37th Street,secondary,0.011673781574810697,False,90
n00414,East 37th Street,secondary,0.0017308015180138036,False,90
n00415,East 37th Street,secondary,0.02711877269370503,False,90
n00416,East 37th Street,secondary,0.05068524961303796,False,90
n00417,East 37th Street,secondary,0.0393014848384338,False,90
n00418,East 37th Street,secondary,0.017977029362430504,False,90
n00419,East 37th Street,secondary,0.0035241200686520384,False,90
n00420,East 37th Street,secondary,0.02520197244505327,False,90
n00421,East 37th Street,secondary,0.03390419003380957,False,90
n00422,East 37th Street,secondary,0.011871844045504412,False,90
n00423,East 37th Street,secondary,0.02388634816942011,False,90
n00424,East 37th Street,secondary,0.05875665149295646,False,90
n00425,East 37th Street,secondary,0.006233445463157239,False,90
n00426,East 37th Street,secondary,0.01306057673666589,False,90
n00427,East 37th Street,secondary,0.014246777348552958,False,90
n00428,East 37th Street,secondary,0.05069704530603792,False,90
n00429,East 37th Street,secondary,0.08185340475375197,False,90
n00430,East 37th Street,secondary,0.012882417025505034,False,90
n00431,East 37th Street,secondary,0.009332248318571138,False,90
n00432,East 37th Street,secondary,0.033828796332364096,False,90
n00433,East 37th Street,secondary,0.07195487181754844,False,90
n00434,East 37th Street,secondary,0.021231690176077886,False,90
n00435,East 37th Street,secondary,0.013626810956440345,False,90
n00436,East 37th Street,secondary,0.035309789299977815,False,90
n00437,East 37th Street,secondary,0.02418026308296751,False,90
n00438,East 37th Street,secondary,0.04074430327575734,False,90
n00439,East 37th Street,secondary,0.02275368156564662,False,90
n00440,East 37th Street,secondary,0.006350092233722917,False,90
n00441,East 37th Street,secondary,0.06982476657137573,False,90
n00442,East 37th Street,secondary,0.06895930037505797,False,90
n00443,East 37th Street,secondary,0.05583714035455917,False,90
n00444,East 37th Street,secondary,0.03924317548928325,False,90
n00445,East 37th Street,secondary,0.0031469157862386667,False,90
n00446,East 37th Street,secondary,0.02045632830414841,False,90
n00447,East 37th Street,secondary,0.012685236171430563,False,90
n00448,East 37th Street,secondary,0.0241793022217593,False,90
n00449,East 37th Street,secondary,0.052524020572981917,False,90
n00450,East 37th Street,secondary,0.04658606958230328,False,90
n00451,East 37th Street,secondary,0.06331470137186683,False,90
n00452,East 37th Street,secondary,0.028041645342493236,False,90
n00453,East 37th Street,secondary,0.0625652485394354,False,90
n00454,East 37th Street,secondary,0.03584252986542895,False,90
n00455,East 38th Street,residential,0.029007772376202747,False,90
n00456,East 38th Street,residential,0.05300851092040677,False,90
n00457,East 38th Street,residential,0.01531088369424219,False,90
n00458,East 38th Street,residential,0.08065074925831132,False,90
n00459,East 38th Street,residential,0.02215984031172289,False,90
n00460,East 38th Street,residential,0.015005116475415817,False,90
n00461,East 38th Street,residential,0.08816007808994811,False,90
n00462,East 38th Street,residential,0.007094102109480211,False,90
n00463,East 38th Street,residential,0.03453262297706918,False,90
n00464,East 38th Street,residential,0.0800583512475612,False,90
n00465,East 38th Street,residential,0.05024282544959751,False,90
n00466,East 38th Street,residential,0.030455026424965323,False,90
n00467,East 38th Street,residential,0.048380949107502194,False,90
n00468,East 38th Street,residential,0.06960240549686648,False,90
n00469,East 38th Street,residential,0.04683712086557465,False,90
n00470,East 38th Street,residential,0.02326560510348314,False,90
n00471,East 38th Street,residential,0.03195340371552081,False,90
n00472,East 38th Street,residential,0.0016603218953010668,False,90
n00473,East 38th Street,residential,0.03150539150663756,False,90
n00474,East 38th Street,residential,0.06484781379354011,False,90
n00475,East 38th Street,residential,0.04144009465576434,False,90
n00476,East 38th Street,residential,0.0077438403019279185,False,90
n00477,East 38th Street,residential,0.08712234771282075,False,90
n00478,East 38th Street,residential,0.0008910717122638614,False,90
n00479,East 38th Street,residential,0.017080413578448226,False,90
n00480,East 38th Street,residential,0.049727945193709044,False,90
n00481,East 38th Street,residential,0.026189035451888155,False,90
n00482,East 38th Street,residential,0.04269023367401767,False,90
n00483,East 38th Street,residential,0.05036632081883506,False,90
n00484,East 38th Street,residential,0.013512364659040545,False,90
n00485,East 38th Street,residential,0.01583367319492857,False,90
n00486,East 38th Street,residential,0.027407103644518357,False,90
n00487,East 38th Street,residential,0.09690029633874954,False,90
n00488,East 38th Street,residential,0.03448628640149999,False,90
n00489,East 38th Street,residential,0.029819560029971975,False,90
n00490,East 38th Street,residential,0.0318621923723576,False,90
n00491,East 38th Street,residential,0.03620229254141666,False,90
n00492,East 38th Street,residential,0.08729488724656195,False,90
n00493,East 38th Street,residential,0.012348937027712554,False,90
n00494,East 38th Street,residential,0.034122792964566474,False,90
n00495,East 38th Street,residential,0.06551584031566202,False,90
n00496,East 38th Street,residential,0.06389347319385634,False,90
n00497,East 38th Street,residential,0.05575116576676756,False,90
n00498,East 38th Street,residential,0.010765313237038221,False,90
n00499,East 38th Street,residential,0.022031278598204248,False,90
n00500,East 38th Street,residential,0.03684346060366617,False,90
n00501,East 38th Street,residential,0.03388507721225339,False,90
n00502,East 39th Street,residential,0.05798142332595748,False,90
n00503,East 39th Street,residential,0.029603113009969286,False,90
